"id1","id2","lat","lon","el"
"R770099","MSdm1",49.56,-119.28,1460
"R770107","MSdm1",49.66,-119.25,1370
"R-78","ICHmw2",50.08,-117.81,1445
"R780383","MSdm1",49.57,-119.17,1370
"R780417","ICHmk1",49.67,-119,1220
"R780419","ICHmk1",49.67,-119,1230
"R780420","MSdm1",49.79,-119.07,1280
"R780422","ICHmk1",49.81,-119.18,1277
"R780426","MSdm1",49.66,-119.03,1210
"R780445","MSdm1",49.8,-119.11,1356
"R791196","IDFdm1",49.57,-119.21,960
"R791329","IDFdm1",49.55,-119.08,1040
"R791385","MSdm1",49.72,-119.16,1300
"R791392","IDFdm1",49.6,-119.03,1030
"R791393","IDFdm1",49.61,-119.05,1030
"R-8","ICHmw2",49.25,-117.09,1199
"R-81","ICHmw2",49.96,-117.19,1330
"R-83","ICHmw2",49.91,-117.22,1256
"R-84","ESSFwc1",49.8,-117.41,1557
"R-87","ESSFwc1",49.56,-117.52,1552
"R-89","ICHmw2",49.43,-117.76,1078
"R-90","ESSFwc1",49.46,-117.64,1608
"RC6527","IDFdk2",49.61,-119.93,1370
"RC6537","IDFdk1",50.54,-119.81,1127
"RC6605","MSdm2",50.28,-119.69,1380
"RC7023","PPxh1",49.33,-119.5,650
"RC7064","IDFdk2",50.47,-119.88,1030
"RC7065","MSdm2",50.49,-119.9,1350
"RC7066","MSdm2",50.49,-119.93,1527
"RC7068","IDFdk1",50.36,-119.96,1014
"RC7070","MSdm2",50.38,-120.04,1350
"RC7071","IDFdk1",50.28,-119.93,960
"RC7072","IDFdk1",50.25,-119.94,1160
"RECFGB4","ESSFwc2",52.34,-119.22,1400
"RC7073","MSdm2",50.23,-119.82,1320
"RC7075","IDFdk1",50.37,-119.78,1150
"RC7076","MSdm2",50.37,-119.68,1490
"RC7802","ESSFxc",49,-120.17,2100
"RC7805","MSdm2",49.82,-120.03,1340
"RC7810","ESSFdc2",49.05,-120.41,1830
"RC7812","ESSFxc",49.13,-120.38,2000
"RCO7802","CWHvh1",49.04,-125.68,40
"REC3242","ESSFwc2",52.36,-119.93,1646
"REC3243","ESSFwc2",52.37,-119.93,1510
"REC3266","ESSFwc2",52.27,-119.13,1630
"REC4111","ESSFwc2",50.83,-119.12,1463
"REC4158","ESSFwc2",51.92,-119.19,1676
"REC4164","ESSFvc",51.43,-118.7,1493
"REC4192","SBSmm",51.78,-120.25,1250
"REC4199","SBSmm",51.49,-120.36,1265
"REC-H02","ICHwk1",51.54,-119.15,1036
"RF0032","CWHdm",49.27,-122.56,276
"RF0044","CWHvm2",49.35,-122.55,765
"RF0055","CWHvm2",49.35,-122.55,740
"RF0058","CWHdm",49.29,-122.58,362
"SCTH007","ESSFwc2",50.8,-118.87,1720
"SF198","ESSFdk2",50.52,-115.33,1525
"SF202","MSdk2",50.52,-115.42,1250
"SF206","MSdk2",50.5,-115.71,1025
"SF209","MSdk2",50.56,-115.55,1175
"SF22","MSdk2",50.28,-115.2,1425
"SF23","MSdk2",50.29,-115.2,1475
"RS23211","MSdk2",50.81,-116.13,1570
"RS23228","IDFdm2",50.56,-116.01,970
"RS23230","IDFdm2",50.76,-116.14,935
"RS23286","IDFdm2",50.75,-116.17,1050
"RS23291","IDFdm2",50.63,-116.05,1190
"RS23298","IDFdm2",50.75,-116.16,1045
"RS23299","MSdk2",50.65,-116,1295
"RS23300","MSdk2",50.65,-116.01,1325
"RS23301","MSdk2",50.65,-115.96,1450
"RS23302","MSdk2",50.65,-115.96,1350
"RS23305","IDFdm2",50.71,-116.1,1185
"RS23308","IDFdm2",50.73,-116.13,1135
"RS23347","MSdk2",50.47,-115.83,1390
"RS23351","ESSFdk2",50.49,-115.8,1780
"RS23356","IDFdm2",50.73,-116.17,940
"RS23369","MSdk2",50.74,-116.05,1510
"S-1","SBSdw1",52.38,-121.58,730
"S-3","SBSdw1",52.38,-121.57,820
"S770106","MSdm1",49.8,-118.99,1390
"S770120","MSdm1",49.67,-118.91,1370
"S780400","ICHmk1",49.71,-118.8,1250
"S780403","MSdm1",49.6,-118.97,1341
"S780406","MSdm1",49.59,-118.91,1305
"S780412","MSdm1",49.65,-118.91,1160
"S780446","MSdm1",49.59,-118.92,1317
"S791394","MSdm1",49.65,-118.74,790
"SA 002","CWHxm2",50.11,-125.48,280
"SA 007","CWHxm2",50.23,-125.41,170
"SA 008","CWHxm2",50.23,-125.41,150
"SA 009","CWHxm2",50.02,-125.56,210
"SA 011","CWHxm2",50.27,-125.75,470
"SA 013","CWHxm2",50.25,-125.72,140
"SA 015","CWHxm2",50.15,-125.42,85
"SA 027","CWHmm2",50.01,-125.66,610
"SA 029","CWHmm1",50.01,-125.64,500
"SA 036","CWHmm1",50.01,-125.64,490
"SA 040","CWHxm2",50.15,-125.5,95
"SA 043","CWHxm2",50.06,-125.5,250
"SA 045","CWHmm1",50.22,-125.42,370
"SA 048","CWHxm1",50.05,-125.33,160
"SA 051","CWHxm2",50.06,-125.46,240
"SA 053","CWHmm2",50.28,-125.76,760
"SA 056","CWHxm2",50.17,-125.41,360
"SA 059","CWHxm2",50.23,-125.56,150
"SA 064","CWHxm1",50.03,-125.3,70
"SA 069","CWHmm2",50.23,-125.46,710
"SA 070","MHmm1",50.23,-125.46,810
"SA 071","CWHxm2",50.11,-125.51,230
"SA 072","CWHxm2",50.11,-125.51,260
"SA 073","CWHmm1",50.05,-125.79,450
"SA 077","CWHmm1",50.12,-125.8,400
"SA 079","CWHmm2",50.23,-125.48,870
"SA 090","MHmm1",50.22,-125.49,1140
"SA 091","MHmm1",50.23,-125.49,1200
"SA 093","CWHxm2",50.34,-125.2,110
"SA 100","CWHmm2",49.78,-125.47,900
"SA 108","CWHmm1",50.35,-125.72,280
"SA 109","CWHxm2",50.05,-125.54,210
"SA 114","CWHmm1",50.16,-125.82,310
"SA01-95","IDFdm2",50.09,-115.79,860
"SA1003","CWHxm2",50.02,-125.56,210
"SA1004","CWHxm2",50.02,-125.56,210
"SA1010","CWHxm2",50.06,-125.46,250
"SA1016","CWHxm2",50.25,-125.4,40
"SA1021","CWHxm2",50.11,-125.51,220
"SA1022","CWHxm1",50.03,-125.33,105
"SA1034","CWHxm2",50.21,-125.54,170
"SA1037","CWHxm2",50.24,-125.52,215
"SA1041","CWHmm1",50.13,-125.61,460
"SA1044","CWHmm1",50.13,-125.62,370
"SA1046","CWHxm2",50.21,-125.53,175
"SCA1011","ESSFwc4",50.81,-118.87,1540
"SCA1012","ESSFwc4",50.81,-118.87,1535
"SCA1013","ESSFwc4",50.81,-118.88,1500
"SCA1101","ESSFwc4",50.81,-118.87,1500
"SCB2049","ESSFwc4",50.81,-118.86,NA
"SCC4086","ESSFwc4",50.81,-118.85,NA
"SCC4087","ESSFwc4",50.81,-118.85,NA
"SCTR007","ESSFwc2",50.82,-118.85,1610
"SF1","ESSFdk2",50.39,-115.19,1550
"SF102","MSdk2",50.35,-116.41,1375
"SF108","MSdk2",50.37,-116.34,1450
"SF113","MSdk",50.49,-115.72,1200
"SF124","MSdk2",50.56,-116.35,1250
"SF127","ESSFdk",50.37,-116.6,1750
"SF13","ESSFdk2",50.35,-115.23,1775
"SF130","MSdk2",50.36,-116.48,1400
"SF133","MSdk2",50.36,-116.36,1300
"SF144","MSdk",50.46,-115.71,1425
"SF145","IDFdm2",50.45,-115.66,1025
"SF147","IDFdm2",50.42,-115.65,1050
"SF149","MSdk2",50.49,-115.66,1050
"SF156","IDFdm2",50.45,-115.66,1000
"SF164","MSdk2",50.25,-115.2,1375
"SF165","MSdk",50.27,-115.19,1425
"SF166","MSdk2",50.25,-115.19,1450
"SF17","ESSFdk2",50.33,-115.21,1475
"SF177","MSdk2",50.24,-115.2,1400
"SF178","MSdk2",50.24,-115.2,1400
"SF184","MSdk2",50.5,-115.72,1025
"SF186","MSdk2",50.5,-115.73,1150
"SF194","MSdk2",50.59,-115.79,1075
"SF195","MSdk2",50.56,-115.3,1400
"SF247","MSdk",50.83,-115.71,1575
"SF257","MSdk2",50.71,-115.58,1425
"SF261","ESSFdk2",50.74,-115.51,1575
"SF28","MSdk2",50.29,-115.21,1475
"SF284","MSdk",50.6,-115.69,1375
"SF289","MSdk2",50.6,-115.78,1125
"SF300","MSdk",50.51,-115.76,1475
"SF301","MSdk2",50.47,-115.69,1050
"SF302","IDFdm2",50.44,-115.66,1050
"SF303","IDFdm2",50.36,-115.62,925
"SF306","ESSFdk2",50.46,-115.37,1800
"SF312","MSdk2",50.51,-115.67,1075
"SF318","MSdk",50.5,-115.38,1350
"SF319","MSdk2",50.53,-115.72,1100
"SF329","MSdk",51.02,-116.46,1375
"SF331","MSdk",51.01,-116.46,1325
"SF335","MSdk2",50.52,-115.33,1325
"SF338","MSdk2",50.51,-115.39,1275
"SF340","MSdk2",50.51,-115.38,1275
"SF345","MSdk",50.5,-115.39,1325
"SF35","MSdk",50.38,-115.56,1550
"SF44","MSdk2",50.3,-115.2,1425
"SF48","MSdk2",50.34,-115.57,1000
"SF57","ESSFdk2",50.47,-116.61,1675
"SF62","MSdk2",50.49,-116.58,1500
"SF65","MSdk2",50.54,-116.51,1375
"SF84","MSdk2",50.26,-115.48,1200
"SF85","MSdk2",50.51,-116.55,1425
"SK93744","CWHms1",49.15,-121.13,580
"SM01","MSdk2",50.69,-116.2,1295
"SM10","IDFdm",50.71,-116.19,1035
"SM13","MSdk2",50.73,-116.24,1360
"SM15","MSdk2",50.76,-116.28,1570
"SN04","IDFdm2",49.98,-115.72,900
"SN05","IDFdm2",49.97,-115.7,890
"SN06","IDFdm2",49.97,-115.7,910
"SN07","IDFdm2",49.96,-115.69,910
"SN09","IDFdm2",49.94,-115.7,870
"SN10","IDFdm2",49.94,-115.69,870
"SN128-1","ESSFwc4",49.38,-117.74,1662
"SN13","PPdh2",49.92,-115.71,850
"SN16","IDFdm2",49.96,-115.73,900
"SN17","IDFdm2",49.96,-115.72,855
"SN20","IDFdm2",49.93,-115.7,845
"SN21","IDFdm2",49.96,-115.73,850
"SN25","PPdh2",49.94,-115.68,810
"SN257-1","ICHmw2",50.14,-117.79,492
"SN269-1","ESSFwc4",49.9,-118.33,1669
"SN271-1","ESSFwc4",49.9,-118.36,1993
"SN277-1","ESSFwc4",49.76,-117.36,1871
"SN295-1","ESSFwc1",49.26,-117.76,1621
"SN296-1","ESSFwc1",49.25,-118.07,1551
"SN297-1","ICHmw2",49.25,-117.98,1379
"SN32","IDFdm2",49.98,-115.7,901
"SN33","IDFdm2",49.93,-115.74,800
"SN71-1","ESSFwc1",49.95,-118.32,1522
"SN72","ICHmw2",49.95,-117.86,537
"SN98-1","ICHmw2",49.75,-118.22,1110
"SO05-95","IDFdm2",49.92,-115.79,NA
"SR03-G1","ICHwk3",53.53,-120.5,931
"SR05-G1","ICHwk3",53.39,-120.44,1074
"SR06-G2","ICHwk3",53.42,-120.3,1134
"SR06-G3","ICHwk3",53.32,-120.31,1078
"SR07-G2","ICHwk3",53.46,-120.35,1131
"SR08-G2","ICHwk3",53.46,-120.39,814
"SR09-F1","ICHwk3",53.5,-120.31,1078
"SR09-F2","ESSFmm1",53.5,-120.3,1564
"SR09-G1","ICHwk3",53.5,-120.3,1254
"SR09-G2","ICHwk3",53.5,-120.3,1404
"SR10-G1","ICHwk3",53.36,-120.37,897
"SR10-G3","ICHwk3",53.37,-120.35,825
"SR12-G2","ICHwk3",53.34,-120.32,947
"SR12-G3","ICHwk3",53.34,-120.32,945
"SR17-G1","ESSFmm1",53.51,-120.28,1286
"SR17-G2","ESSFmm1",53.51,-120.28,1436
"SR17-G3","ESSFmm1",53.51,-120.28,1508
"SR19-F3","ICHmm",53.33,-120.16,984
"SR20-G2","ICHwk3",53.53,-120.7,838
"SRDK-F2","ICHwk3",53.55,-120.54,880
"SRDK-F5","ICHmm",53.33,-120.17,794
"SW01","PPdh2",49.95,-115.76,860
"SW13","PPdh2",49.95,-115.77,820
"SW15","IDFdm2",49.94,-115.76,830
"SW17","IDFdm2",49.98,-115.77,805
"SW23","IDFdm2",49.98,-115.77,830
"SW25","IDFdm2",49.97,-115.76,835
"SW26","PPdh2",49.96,-115.76,850
"SW29","PPdh2",49.93,-115.76,820
"SW30","PPdh2",49.93,-115.76,830
"SW31","PPdh2",49.94,-115.75,825
"T  005","CWHvm2",50.56,-124.48,780
"T  006","CWHvm2",50.56,-124.48,740
"T  009","MHmm1",50.54,-124.71,1135
"T  010","CWHvm2",50.38,-124.55,925
"T  020","MHmm2",50.53,-124.06,920
"T  021","CWHms1",50.53,-124.06,935
"T  022","CWHms1",50.53,-124.05,660
"T  023","MHmm2",50.47,-123.86,950
"T  024","MHmm2",50.47,-123.86,960
"T  025","MHmm2",50.47,-123.86,920
"T  032","CWHms1",50.68,-123.96,200
"T981830","ESSFmv3",55.5,-124.69,1265
"T981837","ESSFmv3",55.4,-124.79,1395
"T981840","ESSFmv3",55.57,-124.57,1558
"T981841","ESSFmv3",55.56,-124.56,1499
"T981853","ESSFmv3",55.27,-124.38,1140
"T981863","ESSFmv3",55.51,-124.82,1526
"T981867","ESSFmv3",55.51,-124.8,1319
"T981870","ESSFmv3",55.34,-124.44,1090
"T981876","BWBSdk1",55.66,-124.68,1114
"TA 001","CWHvh1",49.88,-126.29,228
"TA 004","CWHvm1",49.9,-126.22,686
"TA 005","CWHvm1",49.9,-126.22,640
"TA 007","CWHvm1",49.93,-126.1,435
"TA 008","CWHvm1",49.77,-126.09,640
"U801901","MSdk1",49.5,-116.07,1340
"U812012","ICHmw2",49.79,-116.93,1190
"U812018","ICHdw1",49.79,-116.95,960
"U812043","ESSFwm2",49.61,-116.63,1670
"U812046","ICHdm",49.83,-116.44,1325
"U812050","ESSFwm2",49.87,-116.47,1612
"02-1030","BAFAvk",56.55,-129.46,1425
"02-1031","BAFAvk",56.55,-129.45,1450
"02-1032","BAFAvk",56.55,-129.45,1560
"02-1038","CMAms",54.89,-128.69,1745
"021054","SWBmk",59.25,-128.6,1160
"021055","SWBun",58.51,-130.22,1328
"021058","SWBmk",58.51,-129.9,1071
"02-2502","BAFAm1",55.28,-126.93,1820
"02-2503","BAFAm1",55.28,-126.93,1750
"02-2521","BAFAdc",59.27,-133.65,1680
"02-2522","SWBuns",59.39,-133.42,1450
"02-2524","BAFAdc",59.71,-133.41,1590
"02-2568","BAFAxk",52.8,-125.35,1980
"02-2570","BAFAxk",52.71,-125.25,2205
"02-2572","BAFAxk",52.7,-125.25,2011
"02-2579","BAFAxk",52.75,-125.73,1890
"02-2581","BAFAxk",52.75,-125.73,1845
"03AM001","BAFAp",57.08,-126.71,1860
"03AM003","SWBmks",57.08,-126.71,1750
"03AM007","SWBmk",57.07,-126.68,1400
"03D005","BAFAp",57.05,-126.75,1741
"03D008","SWBmks",57.05,-126.74,1702
"03D009","SWBmks",57.05,-126.74,1701
"03D016","SWBmks",57.06,-126.74,1561
"03D017","SWBmk",57.02,-126.79,1472
"03D018","SWBmk",57.02,-126.79,1420
"03D021","SWBmk",57.01,-126.74,1361
"03D023","SWBmk",57.02,-126.74,1372
"T  034","CWHds1",50.56,-124.07,50
"T  035","MHmm2",50.57,-123.8,1150
"T  036","MHmm2",50.57,-123.8,1160
"T  037","MHmm2",50.57,-123.8,1140
"T102","ESSFdk2",51.12,-116.95,1575
"T1034","MSdk2",51.04,-116.71,1425
"T1038","MSdk2",51.04,-116.69,1275
"T1041","ICHmk4",51.03,-116.68,1250
"T1045","MSdk2",50.99,-116.8,1225
"T1058","MSdk2",50.95,-116.63,1150
"T1060","IDFdm2n",50.95,-116.58,1025
"T1068","IDFdm2n",50.96,-116.61,1075
"T1070","IDFdm2n",50.98,-116.65,1100
"T1072","MSdk2",50.99,-116.64,1200
"T1073","IDFdm2",50.97,-116.61,1100
"T1081","IDFdm2n",50.98,-116.61,1100
"T1093","MSdk2",50.93,-116.45,1375
"T1094","MSdk2",50.92,-116.44,1275
"T1107","IDFdm2n",50.92,-116.55,1025
"T1114","IDFdm2n",50.91,-116.53,1000
"T1116","IDFdm2n",50.91,-116.52,975
"T1118","IDFdm2n",50.91,-116.51,975
"T1119","IDFdm2n",50.91,-116.51,975
"T1122","IDFdm2n",50.91,-116.5,970
"T1128","IDFdm2n",50.92,-116.5,925
"T1129","IDFdm2n",50.91,-116.49,925
"T1135","IDFdm2n",50.91,-116.47,900
"T1141","IDFdm2n",50.9,-116.47,925
"T1152","MSdk2",50.93,-116.64,1325
"T1179","IDFdm2n",50.91,-116.46,950
"T1187","IDFdm2",50.92,-116.47,925
"T1195","MSdk2",50.92,-116.45,1425
"T1199","IDFdm2",50.97,-116.53,1050
"T1202","IDFdm2n",50.98,-116.54,1125
"T1203","IDFdm2",50.98,-116.54,1092
"T1204","IDFdm2",50.97,-116.53,1100
"T1207","MSdk2",50.89,-116.56,1225
"T1210","MSdk2",50.89,-116.56,1225
"T1215","IDFdm2n",50.92,-116.56,1025
"T1216","IDFdm2n",50.92,-116.57,1075
"T1218","IDFdm2",50.92,-116.58,1075
"T1238","MSdk2",50.91,-116.59,1250
"T1244","MSdk2",50.89,-116.55,1250
"T1251","IDFdm2n",50.87,-116.46,1050
"T1252","IDFdm2",50.87,-116.45,1050
"T1254","ICHmw1",51.05,-116.71,1275
"T1258","ICHmk4",51.05,-116.69,1225
"T1264","ICHmw1",51.08,-116.74,1125
"T1265","ICHmw1",51.08,-116.74,1125
"T1271","ICHmk4",51.07,-116.71,1200
"T1277","MSdk2",51,-116.7,1150
"T1305","IDFdm2n",51.02,-116.59,975
"T1316","IDFdm2n",51.03,-116.62,1025
"T1320","MSdk2",51,-116.58,1125
"T1327","MSdk2",51,-116.55,1125
"T1332","IDFdm2",51,-116.57,1075
"T1342","MSdk2",51.01,-116.61,1075
"T1343","IDFdm2n",51,-116.56,1075
"T1344","IDFdm2",51,-116.54,1050
"T1347","IDFdm2n",50.99,-116.59,1125
"T1453","MSdk2",51.04,-116.65,986
"T1454","MSdk2",51.04,-116.65,1025
"T1456","IDFdm2n",50.92,-116.55,1025
"T1457","IDFdm2",50.92,-116.55,1025
"T1458","IDFdm2n",50.91,-116.52,1000
"T1465","IDFdm2",50.92,-116.52,975
"T1471","IDFdm2n",50.92,-116.57,1100
"T1473","IDFdm2n",50.92,-116.55,1050
"T1476","IDFdm2n",50.98,-116.61,1125
"T1477","IDFdm2n",50.98,-116.61,1125
"T1478","IDFdm2n",50.97,-116.62,1125
"T1480","ESSFdk",50.88,-116.77,2000
"T1502","IDFdm2n",50.98,-116.59,1050
"T1520","ICHmk4",51.05,-116.67,1050
"T1523","MSdk2",51.01,-116.67,1320
"T1531","MSdk2",51.04,-116.79,1250
"T1532","MSdk2",51.04,-116.79,1250
"T1540","IDFdm2n",50.96,-116.6,1075
"T1541","IDFdm2n",50.96,-116.6,1060
"T1542","IDFdm2",50.96,-116.6,1075
"T1573","IDFdm2n",50.88,-116.46,1025
"T1575","IDFdm2n",50.88,-116.45,1025
"T1576","IDFdm2n",50.88,-116.44,1050
"T1578","IDFdm2n",50.88,-116.43,1000
"T1584","IDFdm2n",50.89,-116.42,975
"T1587","IDFdm2",50.88,-116.41,1000
"T1588","IDFdm2n",50.89,-116.41,1000
"T1589","IDFdm2n",50.89,-116.41,975
"T1590","IDFdm2n",50.88,-116.39,925
"T1593","IDFdm2",51.01,-116.58,975
"T1594","IDFdm2",51.01,-116.58,950
"T1595","IDFdm2n",51.03,-116.61,1025
"T1596","IDFdm2n",51.03,-116.62,1025
"T1597","IDFdm2n",51.03,-116.62,1025
"T1599","IDFdm2n",51.03,-116.63,1075
"T1644","ICHmk4",51.06,-116.68,1050
"T1650","IDFdm2",50.97,-116.54,1080
"T1661","IDFdm2",51,-116.59,1100
"T1665","IDFdm2",50.99,-116.52,1050
"T1671","IDFdm2n",50.98,-116.6,1050
"T1683","IDFdm2n",50.95,-116.55,1025
"T1684","IDFdm2",50.96,-116.54,1050
"T1685","IDFdm2",50.96,-116.54,1025
"T1686","IDFdm2",50.96,-116.54,1025
"T1693","MSdk2",50.99,-116.7,1225
"T1694","MSdk2",50.99,-116.7,1300
"T1695","MSdk2",50.95,-116.66,1200
"T1701","IDFdm2",50.95,-116.61,1100
"T197","MSdk2",51,-116.89,1275
"T204","MSdk2",51.01,-116.86,1275
"T245","MSdk2",51,-116.69,1258
"T269","MSdk2",51.03,-116.78,1275
"T581","ESSFdk2",51.17,-117.18,1575
"T587","ESSFdk2",51.16,-117.12,1585
"T3174-B","ICHmw2",49.74,-117.77,1263
"T3174-C","ICHmw2",49.74,-117.77,1273
"T3192-A","ESSFwc4",49.78,-117.75,1662
"T3192-B","ESSFwc4",49.78,-117.75,1628
"T3192-C","ESSFwc4",49.78,-117.75,1640
"T332-A","ESSFwc1",49.72,-117.63,1539
"T332-B","ESSFwc1",49.72,-117.63,1543
"T332-C","ESSFwc1",49.72,-117.63,1551
"T370","MSdk2",50.96,-116.48,1575
"T517","MSdk2",51.07,-116.78,1534
"T649","MSdk2",50.95,-116.67,1300
"T657","MSdk2",50.98,-116.68,1150
"T662","IDFdm2n",50.94,-116.58,1045
"T668","IDFdm2n",50.95,-116.61,1075
"T692","MSdk2",50.94,-116.47,1525
"TFLS8","MSdk2",51.03,-116.75,1200
"TS42-96","IDFdm2",49.83,-115.79,940
"TS43-96","IDFdm2",49.83,-115.8,920
"T695","ICHmw1",51.14,-116.83,1055
"T704","ICHmw1",51.11,-116.78,1125
"T705","ICHmw1",51.13,-116.82,1275
"T714","ICHmk4",51.11,-116.75,875
"T717","ICHmk4",51.1,-116.75,1000
"T72","MSdk2",50.99,-116.71,1354
"T724","ICHmw1",51.09,-116.77,1350
"T727","ICHmw1",51.1,-116.76,1175
"T733","ICHmw1",51.09,-116.75,1125
"T740","ICHmk4",51.14,-116.81,922
"T742","ICHmk4",51.13,-116.8,885
"T746","ICHmk4",51.13,-116.79,900
"T757","MSdk2",51.01,-116.73,1200
"T784","MSdk2",51.07,-116.85,1250
"T799","MSdk2",51.04,-116.8,1325
"T812015","ICHmw4",49.63,-117.26,1150
"T812021","ICHmw2",49.71,-117.04,1230
"T812025","ICHmw2",49.92,-117.01,950
"T812037","ICHmw2",49.56,-117.55,1110
"T812157","ICHmw4",49.51,-117.46,1090
"T812158","ICHmw4",49.52,-117.48,1280
"T812160","ESSFwc1",49.65,-117.37,1620
"T812163","ESSFwc4",49.78,-117.73,1650
"T812171","ICHmw2",49.97,-117.25,1350
"T812178","ICHmw2",49.93,-117.26,930
"T812180","ICHmw2",49.89,-117.37,840
"T812181","ICHmw2",49.97,-117.19,1240
"T812188","ESSFwc4",49.8,-117.41,1690
"T812255","ESSFwc1",49.88,-117.49,1680
"T812271","ESSFwc4",49.74,-117.33,1720
"T817","MSdk2",51,-116.65,1225
"T818","MSdk2",51.01,-116.74,1225
"T84","MSdk2",50.95,-116.69,1275
"T868","MSdk2",51.01,-116.65,1200
"T869","MSdk2",51.05,-116.75,1275
"T87","MSdk2",50.94,-116.67,1150
"T873","MSdk2",51.05,-116.74,1325
"T880","MSdk2",50.95,-116.69,1150
"T892","MSdk2",50.99,-116.72,1250
"T894","MSdk2",50.98,-116.66,1125
"T905","ICHmw1",51.1,-116.79,1450
"T912","ICHmw1",51.07,-116.74,1325
"T914","MSdk2",50.96,-116.72,1120
"T930","MSdk2",50.93,-116.65,1250
"T936","IDFdm2n",50.95,-116.56,1050
"T940","IDFdm2",50.95,-116.55,1025
"T949","MSdk2",51.02,-116.67,1350
"T955","ICHmw1",51.07,-116.73,1325
"T958","ICHmw1",51.07,-116.74,1425
"T960","ICHmw1",51.06,-116.72,1300
"T969","ESSFdk",51.06,-116.75,1575
"TA 009","CWHvm1",49.77,-126.09,701
"TA 010","CWHvm2",49.77,-126.09,790
"TA 011","CWHvm1",49.77,-126.09,580
"TA 013","CWHvh1",49.95,-126.14,520
"TA 018","CWHvm2",49.78,-126.27,595
"TA 019","CWHvm1",49.78,-126.26,625
"TA 031","CWHvm2",49.85,-126.03,760
"TA 104","CWHvh1",49.99,-126.13,NA
"TA 109","CWHxm2",49.82,-126.35,105
"TBWL01","ICHmw2",49.61,-117.5,1310
"TBWL07","ICHmw2",49.61,-117.5,1245
"TED 60","ICHwk1",52.09,-119.33,880
"TED 61","ICHwk1",52.09,-119.33,880
"TED 62","ICHwk1",52.09,-119.33,885
"TED 85","ESSFvv",52.31,-119.21,1790
"TED 86","ESSFvv",52.31,-119.21,1825
"TED 87","ESSFvv",52.31,-119.21,1805
"TED 88","ESSFvv",52.31,-119.21,1810
"TFC007","IDFxh2",50.5,-119.87,900
"TFC008","IDFdk2",50.48,-119.88,1120
"TFC013","ESSFxc2",50.44,-119.94,1630
"TFC036","IDFdk2",50.47,-119.83,980
"TFC039","IDFdk1",50.51,-119.85,880
"TFLS17","MSdk2",51.06,-116.67,1030
"TFLS2","MSdk2",51,-116.68,1340
"TFLS26","MSdk2",51.04,-116.71,1505
"TFLS51","MSdk2",50.99,-116.71,1361
"TFLS52","MSdk2",50.99,-116.71,1380
"TFLS54","MSdk2",50.99,-116.78,1182
"TFLS55","MSdk2",50.94,-116.66,1230
"TFLS56","MSdk2",50.94,-116.67,1170
"TFLS57","MSdk2",51.01,-116.88,1291
"TFLS6","MSdk2",51.05,-116.72,1537
"TFLS60","MSdk2",50.96,-116.66,1299
"TFLS67","MSdk2",50.97,-116.69,1420
"TOF042","CWHvh1",49.24,-125.6,65
"TOF046","CWHvh1",49.24,-125.6,85
"TOF055","CWHvm1",49.24,-125.6,80
"TOF056","CWHvm1",49.24,-125.6,NA
"TOF057","CWHvm1",49.24,-125.6,110
"TOF059","CWHvm1",49.24,-125.6,70
"TOF208","CWHvm1",49.24,-125.6,300
"TOF209","CWHvm1",49.24,-125.6,220
"TOF216","CWHvm1",49.24,-125.6,400
"TOF218","CWHvm1",49.24,-125.6,350
"TOF219","CWHvm1",49.24,-125.6,400
"TOF220","CWHvm1",49.24,-125.6,370
"TS09-96","PPdh2",49.88,-115.74,809
"TSR001","ESSFdc3",50.54,-119.55,1440
"TSR002","ESSFdc3",50.53,-119.55,1420
"TSR005","MSdm3",50.53,-119.56,1415
"TSR008","MSdm3",50.54,-119.56,1360
"TSR010","ICHmk2",50.57,-119.56,1280
"TSR017","IDFmw2",50.48,-119.49,1220
"TSR018","IDFmw2",50.48,-119.48,1180
"TSR020","IDFmw2",50.46,-119.45,1110
"TS52-96","IDFdm2",49.88,-115.79,892
"TS53-96","IDFdm2",49.88,-115.79,885
"TSB002","ICHmw2",50.8,-118.92,NA
"TSB015","ICHmw2",50.5,-119.05,NA
"TSB019","IDFmw1",50.57,-118.96,735
"TSB027","IDFmw1",50.32,-119.14,990
"TSB087","IDFdk2",50.56,-119.79,NA
"TSB092","ICHmw2",50.71,-119.1,705
"TSB111","IDFmw1",50.63,-119.35,855
"TSB157","ICHmk1",50.17,-118.82,1500
"TSB158","ICHmk1",50.17,-118.84,1425
"TSB166","IDFmw1",50.23,-118.53,636
"TSB167","ESSFxc2",50.06,-118.91,1785
"TSB173","IDFdk1",50.41,-119.84,1260
"TSB176","IDFxh2",50.42,-119.83,930
"TSB203","IDFmw1",50.31,-119.17,NA
"TSB207","IDFmw1",50.31,-119.15,NA
"TSB309","IDFdk2",50.03,-119.65,NA
"TSR028","MSxk",50.39,-120.08,NA
"TSR029","MSdm2",50.39,-120.06,NA
"TSR031","MSdm2",50.38,-120.06,NA
"TSR032","MSxk2",50.36,-120.06,NA
"TSR033","MSdm2",50.35,-119.73,1500
"TSR034","MSdm2",50.35,-119.72,1490
"TSR037","ESSFdc2",50.33,-119.69,1650
"TSR039","ESSFdc2",50.33,-119.69,1670
"TSR042","ESSFdc2",50.34,-119.7,1690
"TSR044","MSdm2",50.32,-119.62,1570
"TSR046","MSdm2",50.31,-119.63,1570
