"plot","zone","subzone"
"SA 077","CWH","mm1"
"SA 079","CWH","mm2"
"SA 090","MH","mm1"
"SA 091","MH","mm1"
"SA 093","CWH","xm2"
"SA 100","CWH","mm2"
"SA 108","CWH","mm1"
"SA 109","CWH","xm2"
"SA 114","CWH","mm1"
"SA01-95","IDF","dm2"
"SA1003","CWH","xm2"
"SA1004","CWH","xm2"
"SA1010","CWH","xm2"
"SA1016","CWH","xm2"
"SA1021","CWH","xm2"
"SA1022","CWH","xm1"
"SA1034","CWH","xm2"
"SA1037","CWH","xm2"
"SA1041","CWH","mm1"
"SA1044","CWH","mm1"
"SA1046","CWH","xm2"
"SCA1011","ESSF","wc4"
"SCA1012","ESSF","wc4"
"SCA1013","ESSF","wc4"
"SCA1101","ESSF","wc4"
"SCB2049","ESSF","wc4"
"SCC4086","ESSF","wc4"
"SCC4087","ESSF","wc4"
"SCTR007","ESSF","wc2"
"SF1","ESSF","dk2"
"SF102","MS","dk2"
"SF108","MS","dk2"
"SF113","MS","dk"
"SF124","MS","dk2"
"SF127","ESSF","dk"
"SF13","ESSF","dk2"
"SF130","MS","dk2"
"SF133","MS","dk2"
"SF144","MS","dk"
"SF145","IDF","dm2"
"SF147","IDF","dm2"
"SF149","MS","dk2"
"SF156","IDF","dm2"
"SF164","MS","dk2"
"SF165","MS","dk"
"SF166","MS","dk2"
"SF17","ESSF","dk2"
"SF177","MS","dk2"
"SF178","MS","dk2"
"SF184","MS","dk2"
"SF186","MS","dk2"
"SF194","MS","dk2"
"SF195","MS","dk2"
"SF247","MS","dk"
"SF257","MS","dk2"
"SF261","ESSF","dk2"
"SF28","MS","dk2"
"SF284","MS","dk"
"SF289","MS","dk2"
"SF300","MS","dk"
"SF301","MS","dk2"
"SF302","IDF","dm2"
"SF303","IDF","dm2"
"SF306","ESSF","dk2"
"SF312","MS","dk2"
"SF318","MS","dk"
"SF319","MS","dk2"
"SF329","MS","dk"
"SF331","MS","dk"
"SF335","MS","dk2"
"SF338","MS","dk2"
"SF340","MS","dk2"
"SF345","MS","dk"
"SF35","MS","dk"
"SF44","MS","dk2"
"SF48","MS","dk2"
"SF57","ESSF","dk2"
"SF62","MS","dk2"
"SF65","MS","dk2"
"SF84","MS","dk2"
"SF85","MS","dk2"
"SK93744","CWH","ms1"
"SM01","MS","dk2"
"SM10","IDF","dm"
"SM13","MS","dk2"
"SM15","MS","dk2"
"SN04","IDF","dm2"
"SN05","IDF","dm2"
"SN06","IDF","dm2"
"SN07","IDF","dm2"
"SN09","IDF","dm2"
"SN10","IDF","dm2"
"SN128-1","ESSF","wc4"
"SN13","PP","dh2"
"SN16","IDF","dm2"
"SN17","IDF","dm2"
"SN20","IDF","dm2"
"SN21","IDF","dm2"
"SN25","PP","dh2"
"SN257-1","ICH","mw2"
"SN269-1","ESSF","wc4"
"SN271-1","ESSF","wc4"
"SN277-1","ESSF","wc4"
"SN295-1","ESSF","wc1"
"SN296-1","ESSF","wc1"
"SN297-1","ICH","mw2"
"SN32","IDF","dm2"
"SN33","IDF","dm2"
"SN71-1","ESSF","wc1"
"SN72","ICH","mw2"
"SN98-1","ICH","mw2"
"SO05-95","IDF","dm2"
"SR03-G1","ICH","wk3"
"SR05-G1","ICH","wk3"
"SR06-G2","ICH","wk3"
"SR06-G3","ICH","wk3"
"SR07-G2","ICH","wk3"
"SR08-G2","ICH","wk3"
"SR09-F1","ICH","wk3"
"SR09-F2","ESSF","mm1"
"SR09-G1","ICH","wk3"
"SR09-G2","ICH","wk3"
"SR10-G1","ICH","wk3"
"SR10-G3","ICH","wk3"
"SR12-G2","ICH","wk3"
"SR12-G3","ICH","wk3"
"SR17-G1","ESSF","mm1"
"SR17-G2","ESSF","mm1"
"SR17-G3","ESSF","mm1"
"SR19-F3","ICH","mm"
"SR20-G2","ICH","wk3"
"SRDK-F2","ICH","wk3"
"SRDK-F5","ICH","mm"
"SW01","PP","dh2"
"SW13","PP","dh2"
"SW15","IDF","dm2"
"SW17","IDF","dm2"
"SW23","IDF","dm2"
"SW25","IDF","dm2"
"SW26","PP","dh2"
"SW29","PP","dh2"
"SW30","PP","dh2"
"SW31","PP","dh2"
"T  005","CWH","vm2"
"T  006","CWH","vm2"
"T  010","CWH","vm2"
"T  020","MH","mm2"
"T  021","CWH","ms1"
"T  022","CWH","ms1"
"T  023","MH","mm2"
"T  024","MH","mm2"
"T  025","MH","mm2"
"T  029","CWH","ms1"
"T  032","CWH","ms1"
"T981830","ESSF","mv3"
"T981837","ESSF","mv3"
"T981840","ESSF","mv3"
"T981841","ESSF","mv3"
"T981853","ESSF","mv3"
"T981863","ESSF","mv3"
"T981867","ESSF","mv3"
"T981870","ESSF","mv3"
"T981876","BWBS","dk1"
"TA 001","CWH","vh1"
"TA 004","CWH","vm1"
"TA 005","CWH","vm1"
"TA 007","CWH","vm1"
"TA 008","CWH","vm1"
"U801901","MS","dk1"
"U812012","ICH","mw2"
"U812018","ICH","dw1"
"U812043","ESSF","wm2"
"U812046","ICH","dm"
"U812050","ESSF","wm2"
"02-1030","BAFA","vk"
"02-1031","BAFA","vk"
"02-1032","BAFA","vk"
"02-1038","CMA","ms"
"021054","SWB","mk"
"021055","SWB","un"
"021058","SWB","mk"
"02-2502","BAFA","m1"
"02-2503","BAFA","m1"
"02-2521","BAFA","dc"
"02-2522","SWB","uns"
"02-2524","BAFA","dc"
"02-2568","BAFA","xk"
"02-2570","BAFA","xk"
"02-2572","BAFA","xk"
"02-2579","BAFA","xk"
"02-2581","BAFA","xk"
"03AM001","BAFA","p"
"03AM003","SWB","mks"
"03AM007","SWB","mk"
"03D005","BAFA","p"
"03D008","SWB","mks"
"03D009","SWB","mks"
"03D016","SWB","mks"
"03D017","SWB","mk"
"03D018","SWB","mk"
"03D021","SWB","mk"
"03D023","SWB","mk"
"T  034","CWH","ds1"
"T  035","MH","mm2"
"T  036","MH","mm2"
"T  037","MH","mm2"
"T102","ESSF","dk2"
"T1034","MS","dk2"
"T1038","MS","dk2"
"T1041","ICH","mk4"
"T1045","MS","dk2"
"T1058","MS","dk2"
"T1060","IDF","dm2n"
"T1068","IDF","dm2n"
"T1070","IDF","dm2n"
"T1072","MS","dk2"
"T1073","IDF","dm2"
"T1081","IDF","dm2n"
"T1093","MS","dk2"
"T1094","MS","dk2"
"T1107","IDF","dm2n"
"T1114","IDF","dm2n"
"T1116","IDF","dm2n"
"T1118","IDF","dm2n"
"T1119","IDF","dm2n"
"T1122","IDF","dm2n"
"T1128","IDF","dm2n"
"T1129","IDF","dm2n"
"T1135","IDF","dm2n"
"T1141","IDF","dm2n"
"T1152","MS","dk2"
"T1179","IDF","dm2n"
"T1187","IDF","dm2"
"T1195","MS","dk2"
"T1199","IDF","dm2"
"T1202","IDF","dm2n"
"T1203","IDF","dm2"
"T1204","IDF","dm2"
"T1207","MS","dk2"
"T1210","MS","dk2"
"T1215","IDF","dm2n"
"T1216","IDF","dm2n"
"T1218","IDF","dm2"
"T1238","MS","dk2"
"T1244","MS","dk2"
"T1251","IDF","dm2n"
"T1252","IDF","dm2"
"T1254","ICH","mw1"
"T1258","ICH","mk4"
"T1264","ICH","mw1"
"T1265","ICH","mw1"
"T1271","ICH","mk4"
"T1277","MS","dk2"
"T1305","IDF","dm2n"
"T1316","IDF","dm2n"
"T1320","MS","dk2"
"T1327","MS","dk2"
"T1332","IDF","dm2"
"T1342","MS","dk2"
"T1343","IDF","dm2n"
"T1344","IDF","dm2"
"T1347","IDF","dm2n"
"T1453","MS","dk2"
"T1454","MS","dk2"
"T1456","IDF","dm2n"
"T1457","IDF","dm2"
"T1458","IDF","dm2n"
"T1465","IDF","dm2"
"T1471","IDF","dm2n"
"T1473","IDF","dm2n"
"T1476","IDF","dm2n"
"T1477","IDF","dm2n"
"T1478","IDF","dm2n"
"T1480","ESSF","dk"
"T1502","IDF","dm2n"
"T1520","ICH","mk4"
"T1523","MS","dk2"
"T1531","MS","dk2"
"T1532","MS","dk2"
"T1540","IDF","dm2n"
"T1541","IDF","dm2n"
"T1542","IDF","dm2"
"T1573","IDF","dm2n"
"T1575","IDF","dm2n"
"T1576","IDF","dm2n"
"T1578","IDF","dm2n"
"T1584","IDF","dm2n"
"T1587","IDF","dm2"
"T1588","IDF","dm2n"
"T1589","IDF","dm2n"
"T1590","IDF","dm2n"
"T1593","IDF","dm2"
"T1594","IDF","dm2"
"T1595","IDF","dm2n"
"T1596","IDF","dm2n"
"T1597","IDF","dm2n"
"T1599","IDF","dm2n"
"T1644","ICH","mk4"
"T1650","IDF","dm2"
"T1661","IDF","dm2"
"T1665","IDF","dm2"
"T1671","IDF","dm2n"
"T1683","IDF","dm2n"
"T1684","IDF","dm2"
"T1685","IDF","dm2"
"T1686","IDF","dm2"
"T1693","MS","dk2"
"T1694","MS","dk2"
"T1695","MS","dk2"
"T1701","IDF","dm2"
"T197","MS","dk2"
"T204","MS","dk2"
"T245","MS","dk2"
"T269","MS","dk2"
"T581","ESSF","dk2"
"T587","ESSF","dk2"
"T3174-B","ICH","mw2"
"T3174-C","ICH","mw2"
"T3192-A","ESSF","wc4"
"T3192-B","ESSF","wc4"
"T3192-C","ESSF","wc4"
"T332-A","ESSF","wc1"
"T332-B","ESSF","wc1"
"T332-C","ESSF","wc1"
"T370","MS","dk2"
"T517","MS","dk2"
"T649","MS","dk2"
"T657","MS","dk2"
"T662","IDF","dm2n"
"T668","IDF","dm2n"
"T692","MS","dk2"
"TFLS8","MS","dk2"
"TS42-96","IDF","dm2"
"TS43-96","IDF","dm2"
"T695","ICH","mw1"
"T704","ICH","mw1"
"T705","ICH","mw1"
"T714","ICH","mk4"
"T717","ICH","mk4"
"T72","MS","dk2"
"T724","ICH","mw1"
"T727","ICH","mw1"
"T733","ICH","mw1"
"T740","ICH","mk4"
"T742","ICH","mk4"
"T746","ICH","mk4"
"T757","MS","dk2"
"T784","MS","dk2"
"T799","MS","dk2"
"T812015","ICH","mw4"
"T812021","ICH","mw2"
"T812025","ICH","mw2"
"T812037","ICH","mw2"
"T812157","ICH","mw4"
"T812158","ICH","mw4"
"T812160","ESSF","wc1"
"T812163","ESSF","wc4"
"T812171","ICH","mw2"
"T812178","ICH","mw2"
"T812179","ESSF","wc1"
"T812180","ICH","mw2"
"T812181","ICH","mw2"
"T812182","ICH","mw2"
"T812188","ESSF","wc4"
"T812255","ESSF","wc1"
"T812271","ESSF","wc4"
"T817","MS","dk2"
"T818","MS","dk2"
"T84","MS","dk2"
"T868","MS","dk2"
"T869","MS","dk2"
"T87","MS","dk2"
"T873","MS","dk2"
"T880","MS","dk2"
"T892","MS","dk2"
"T894","MS","dk2"
"T905","ICH","mw1"
"T912","ICH","mw1"
"T914","MS","dk2"
"T930","MS","dk2"
"T936","IDF","dm2n"
"T940","IDF","dm2"
"T949","MS","dk2"
"T955","ICH","mw1"
"T958","ICH","mw1"
"T960","ICH","mw1"
"T969","ESSF","dk"
"TA 009","CWH","vm1"
"TA 010","CWH","vm2"
"TA 011","CWH","vm1"
"TA 013","CWH","vh1"
"TA 018","CWH","vm2"
"TA 019","CWH","vm1"
"TA 031","CWH","vm2"
"TA 104","CWH","vh1"
"TA 109","CWH","xm2"
"TBWL01","ICH","mw2"
"TBWL07","ICH","mw2"
"TED 60","ICH","wk1"
"TED 61","ICH","wk1"
"TED 62","ICH","wk1"
"TED 66","ICH","wk1"
"TED 85","ESSF","vv"
"TED 86","ESSF","vv"
"TED 87","ESSF","vv"
"TED 88","ESSF","vv"
"TFC007","IDF","xh2"
"TFC008","IDF","dk2"
"TFC013","ESSF","xc2"
"TFC036","IDF","dk2"
"TFC039","IDF","dk1"
"TFLS17","MS","dk2"
"TFLS2","MS","dk2"
"TFLS26","MS","dk2"
"TFLS51","MS","dk2"
"TFLS52","MS","dk2"
"TFLS54","MS","dk2"
"TFLS55","MS","dk2"
"TFLS56","MS","dk2"
"TFLS57","MS","dk2"
"TFLS6","MS","dk2"
"TFLS60","MS","dk2"
"TFLS67","MS","dk2"
"TOF005","CWH","vm2"
"TOF011","CWH","vm2"
"TOF042","CWH","vh1"
"TOF046","CWH","vh1"
"TOF055","CWH","vm1"
"TOF056","CWH","vm1"
"TOF057","CWH","vm1"
"TOF059","CWH","vm1"
"TOF208","CWH","vm1"
"TOF209","CWH","vm1"
"TOF211","CWH","vm2"
"TOF216","CWH","vm1"
"TOF218","CWH","vm1"
"TOF219","CWH","vm1"
"TOF220","CWH","vm1"
"TS09-96","PP","dh2"
"TSR001","ESSF","dc3"
"TSR002","ESSF","dc3"
"TSR005","MS","dm3"
"TSR008","MS","dm3"
"TSR010","ICH","mk2"
"TSR017","IDF","mw2"
"TSR018","IDF","mw2"
"TSR020","IDF","mw2"
"TSR021","IDF","mw2"
"TS52-96","IDF","dm2"
"TS53-96","IDF","dm2"
"TSB002","ICH","mw2"
"TSB015","ICH","mw2"
"TSB019","IDF","mw1"
"TSB027","IDF","mw1"
"TSB087","IDF","dk2"
"TSB092","ICH","mw2"
"TSB111","IDF","mw1"
"TSB157","ICH","mk1"
"TSB158","ICH","mk1"
"TSB166","IDF","mw1"
"TSB167","ESSF","xc2"
"TSB173","IDF","dk1"
"TSB176","IDF","xh2"
"TSB203","IDF","mw1"
"TSB207","IDF","mw1"
"TSB309","IDF","dk2"
"TSR028","MS","xk"
"TSR029","MS","dm2"
"TSR031","MS","dm2"
"TSR032","MS","xk2"
"TSR033","MS","dm2"
"TSR034","MS","dm2"
"TSR037","ESSF","dc2"
"TSR039","ESSF","dc2"
"TSR042","ESSF","dc2"
"TSR044","MS","dm2"
"TSR046","MS","dm2"
"TSR047","ESSF","dc2"
"TSR048","ESSF","dc2"
"TSR050","MS","dm2"
"TSR051","ESSF","dc2"
"TSR052","ESSF","dc2"
"TSR054","MS","dm2"
"TSR055","MS","dm2"
"TSR059","ICH","mk2"
"TSR062","ICH","mk2"
"TSR063","ICH","mk1"
"TSR065","ICH","mk2"
"TSR066","MS","dm2"
"TSR067","MS","dm2"
"TSR070","ESSF","xc2"
"TSR071","MS","dm2"
"TSR072","ESSF","xc2"
"TSR073","ESSF","xc2"
"TSR074","MS","dm2"
"TSR076","ICH","mk1"
"TSR078","IDF","mw1"
"TSR082","IDF","mw1"
"TSR087","MS","dm2"
"TSR088","MS","dm2"
"TSR090","MS","dm2"
"TSR091","ESSF","dc2"
"TSR095","IDF","dk2"
"TSR096","IDF","dk2"
"TSR099","IDF","mw1"
"TSR108","ICH","mk1"
"TSR112","ESSF","dc2"
"TSR113","ESSF","dc2"
"TSR114","ESSF","dc2"
"TSR115","ESSF","dc2"
"TW 209","CWH","xm1"
"TW 210","CWH","xm1"
"U801895","MS","dk1"
"U812222","ESSF","wm2"
"V00025","PP","xh1"
"V00029","PP","xh1"
"V780455","ICH","mk4"
"V791128","PP","dh2"
"V791130","PP","dh2"
"V791132","IDF","dm2"
"V791141","PP","dh2"
"V791145","PP","dh2"
"V791148","PP","dh2"
"V791168","PP","dh2"
"V791172","PP","dh2"
"V796848","ICH","wk1"
"V796938","ESSF","dk2"
"V801816","MS","dk"
"V801818","MS","dk2"
"V801819","MS","dk2"
"V801820","MS","dk2"
"V801821","MS","dk"
"V801822","MS","dk"
"V801897","IDF","dm2"
"V801906","IDF","dm2"
"VTF57","SBS","mc2"
"VTF58","SBS","mc2"
"VTF62","SBS","mc2"
"VTF63","SBS","mc2"
"VTF64","SBS","mc2"
"VTF65","ESSF","mc"
"VTF69","ESSF","mc"
"W  009","CWH","vm1"
"W  010","MH","mm1"
"VTF01","SBS","mc2"
"VTF04","ESSF","mc"
"VTF06","SBS","mc2"
"VTF08","ESSF","mc"
"VTF102","SBS","mc2"
"VTF104","SBS","mc2"
"VTF105","SBS","mc2"
"VTF107","SBS","mc2"
"VTF108","SBS","mc2"
"VTF112","ESSF","mc"
"VTF117","ESSF","mc "
"VTF12","SBS","mc2"
"VTF127","SBS","mc2"
"VTF13","SBS","dk"
"VTF131","SBS","mc2"
"VTF132","ESSF","mc"
"VTF133","SBS","mc2"
"VTF135","SBS","mc2"
"VTF16","SBS","dk"
"VTF17","SBS","dk"
"VTF18","SBS","dk"
"VTF19","SBS","dk"
"VTF20","SBS","dk"
"VTF22","SBS","dk"
"VTF26","SBS","dk"
"VTF35","SBS","mc2"
"VTF38","SBS","mc2"
"VTF40","SBS","mc2"
"VTF42","SBS","mc2"
"VTF43","SBS","mc2"
"VTF44","SBS","mc2"
"VTF46","ESSF","mc"
"VTF49","SBS","mc2"
"VTF50","SBS","mc2"
"VTF54","SBS","mc2"
"VTF74","ICH","mc2"
"VTF76","ESSF","mc"
"VTF78","ICH","mc2"
"VTF79","ICH","mc2"
"VTF80","ICH","mc2"
"VTF82","ESSF","mc"
"VTF84","ESSF","mc"
"VTF85","ESSF","mc"
"VTF87","ESSF","mc"
"VTF89","SBS","mc2"
"VTF92","SBS","mc2"
"VTF93","ESSF","mc"
"VTF94","SBS","mc2"
"VTF99","ESSF","mc"
"VV0026","MH","mm1"
"VV0049","CWH","ms1"
"VV0056","MH","mmp2"
"VV0066","MH","mmp1"
"VV0074","MH","mmp2"
"VV0080","MH","mm2"
"VV0082","MH","mm2"
"VV0086","CWH","ds"
"VV0101","CWH","ds1"
"VV0106","IDF","ww"
"VV0110","CWH","dm"
"VV0111","CWH","dm"
"W  001","CWH","vm1"
"W  003","CWH","vm1"
"W  013","CWH","vm2"
"W  014","CWH","vm2"
"W  019","CWH","vm1"
"W  021","CWH","vm1"
"W  022","CWH","xm2"
"W  023","CWH","xm2"
"W  026","CWH","xm2"
"W  032","MH","mm1"
"W  034","CWH","vm2"
"W  035","CWH","vm1"
"W  038","CWH","vm1"
"W  040","CWH","vm1"
"W094674","ICH","mw2"
"W094681","ICH","mw2"
"W094684","IDF","mw1"
"W094685","IDF","mw1"
"W094686","ICH","mk1"
"W094687","ICH","mw2"
"W094688","IDF","mw1"
"W094689","ICH","mw2"
"W094696","ICH","mw2"
"W094697","ICH","mw2"
"W094698","IDF","mw1"
"W094699","ICH","mw2"
"W094700","ICH","mw2"
"W097351","IDF","mw1"
"W097352","IDF","mw1"
"W097353","IDF","dk1"
"W097354","IDF","dk1"
"W097355","IDF","mw1"
"W097356","IDF","mw1"
"W801782","MS","dk1"
"W801796","MS","dk"
"W801797","MS","dk1"
"W801798","MS","dk"
"WA01-97","IDF","dm2"
"WA06-97","IDF","dm2"
"Wal1a03","SBS","dk"
"Wal1a92","SBS","dk"
"Wal1b03","SBS","dk"
"Wal1b92","SBS","dk"
"Wal1c03","SBS","dk"
"Wal1c92","SBS","dk"
"Wal1d03","SBS","dk"
"Wal1d92","SBS","dk"
"Wal1e03","SBS","dk"
"Wal1e92","SBS","dk"
"Wal2a03","SBS","dk"
"Wal2a92","SBS","dk"
"Wal2a98","SBS","dk"
"Wal2b03","SBS","dk"
"Wal2b92","SBS","dk"
"Wal2b98","SBS","dk"
"Y780323","ICH","mk1"
"Y780327","ICH","mk1"
"Y780329","MS","dm1"
"Y780330","MS","dm1"
"Y780331","IDF","dm1"
"Y780333","ICH","mk1"
"Y780335","MS","dm1"
"Y780336","MS","dm1"
"Y780337","ICH","mk1"
"Wal2c03","SBS","dk"
"Wal2c92","SBS","dk"
"Wal2c98","SBS","dk"
"Wal2d03","SBS","dk"
"Wal2d83","SBS","dk"
"Wal2d92","SBS","dk"
"Wal2d98","SBS","dk"
"Wal2e03","SBS","dk"
"Wal2e92","SBS","dk"
"Wal2e98","SBS","dk"
"Wal3a03","SBS","dk"
"Wal3a92","SBS","dk"
"Wal3a98","SBS","dk"
"Wal3b92","SBS","dk"
"Wal3b98","SBS","dk"
"Wal3c92","SBS","dk"
"Wal3c98","SBS","dk"
"Wal3d92","SBS","dk"
"Wal3d98","SBS","dk"
"Wal3e92","SBS","dk"
"Wal3e98","SBS","dk"
"WC 207","CWH","vh1"
"WC 209","CWH","vm1"
"WC 210","CWH","vm1"
"WC 213","CWH","vm1"
"WC 215","CWH","vm1"
"WC 221","MH","mm1"
"WC 222","MH","mm1"
"WC 223","CWH","vm2"
"WC 224","CWH","vm2"
"WC 225","CWH","vm2"
"WC 226","CWH","vm2"
"WC 238","CWH","vm2"
"WC 241","CWH","vh1"
"WC 247","CWH","vm2"
"WC 253","CWH","vm1"
"WC 254","CWH","vh1"
"WC 266","CWH","vm2"
"WC 270","CWH","vm1"
"WC 277","CWH","vm2"
"WC 278","CWH","vh1"
"WC 281","CWH","vm1"
"WC01-97","PP","dh2"
"WC02-97","PP","dh2"
"WC03-97","PP","dh2"
"WC13-97","PP","dh2"
"WC19-97","PP","dh2"
"WC20-97","PP","dh2"
"WC22-97","PP","dh2"
"WC23-97","PP","dh2"
"WC24-97","PP","dh2"
"WC25-97","PP","dh2"
"WC26-97","PP","dh2"
"WC28-97","IDF","dm2"
"WC31-97","PP","dh2"
"WIN99-6","ESSF","mv2"
"X770005","MS","dm1"
"X770021","ESSF","dc1"
"X770024","MS","dm1"
"X770044","ESSF","dc1"
"X770045","ESSF","dc1"
"X770083","MS","dm1"
"X770086","MS","dm1"
"X770121","MS","dm1"
"X780345","IDF","dm1"
"X780368","ESSF","dc1"
"X780370","ESSF","dc1"
"X780373","ESSF","dc1"
"X780374","ESSF","dc1"
"X791304","IDF","dm1"
"X791310","IDF","dm1"
"X791312","IDF","dm1"
"X791317","IDF","dm1"
"X791380","IDF","dm1"
"XAI394","ESSF","wc4"
"XAI524","ICH","mw2"
"Y770002","ICH","mw2"
"Y770004","ICH","mk1"
"Y770010","ICH","mk1"
"Y770011","ICH","mk1"
"Y770012","MS","dm1"
"Y770019","MS","dm1"
"Y770036","MS","dm1"
"Y770037","MS","dm1"
"Y770039","MS","dm1"
"Y770050","ICH","mk1"
"Y770052","ICH","mk1"
"Y770055","MS","dm1"
"Y770056","ICH","mk1"
"Y780303","IDF","xh4"
"Y780306","PP","dh1"
"Y780319","ICH","mk1"
"Y780320","ICH","mk1"
"Y780342","ICH","mk1"
"Y780425","PP","dh1"
"Y780426","PP","dh1"
"Y780440","PP","dh1"
"Y780445","PP","dh1"
"Y78428","ICH","mk1"
"Y791332","MS","dm1"
"Y791336","IDF","dm1"
"Y791351","IDF","dm1"
"Y791352","IDF","dm1"
"Y791365","IDF","dm1"
"Y791375","PP","dh1"
"Y812290","ICH","mw2"
"Z812202","ICH","mw2"
"Z812209","ICH","dw1"
"ZE04-99","MS","dk2"
"ZE10-99","IDF","dm2"
"00NCm15","CMA","s"
"0108602","BAFA","d"
"0108604","BAFA","d"
"0114629","IMA","mm"
"0113142","IMA","wc"
"0114606","BAFA","vc"
"0114607","BAFA","vc"
"0114612","BAFA","mc"
"0116569","BAFA","dc"
"0116571","BAFA","mc"
"0116574","BAFA","mc"
"0116577","SWB","mks"
"0116578","SWB","mks"
"0114708","BAFA","mc"
"0114710","BAFA","mc"
"0114713","BAFA","mc"
"0114717","BAFA","mc"
"0114725","BAFA","dc"
"0114728","BAFA","dc"
"0114731","BAFA","dc"
"0114766","SWB","mk"
"0114767","SWB","mk"
"0114785","IMA","mc"
"0114799","IMA","mc"
"0115764","SWB","mk"
"0115765","SWB","mk"
"0115766","SWB","mk"
"0115767","SWB","mk"
"0115768","SWB","mk"
"0115770","SWB","un"
"0116401","SWB","mk"
"0116409","SWB","un"
"0116456","SWB","mk"
"0116458","SWB","un"
"0116460","SWB","mk"
"0116512","CMA","ms"
"0116513","BAFA","wk"
"0116514","BAFA","wk"
"0116518","CMA","p"
"0116521","CMA","p"
"0116522","CMA","p"
"0116524","BAFA","xc"
"0116526","BAFA","xc/sw"
"0116527","BAFA","xc"
"0116529","BAFA","dv"
"0116530","SWB","s"
"0116538","IMA","dk"
"0116541","IMA","dk"
"0116544","BAFA","s"
"0116548","BAFA","mv"
"0116550","BAFA","mv"
"0116552","BAFA","dc"
"0116554","BAFA","m"
"0116561","BAFA","mv"
"0116616","SWB","mk"
"0116621","SWB","mk"
"0116622","SWB","mk"
"0116626","SWB","mks"
"0116638","SWB","mk"
"0116668","SWB","mk"
"0116670","SWB","un"
"0116672","SWB","mk"
"0116755","CMA","ms"
"0116785","SWB","mk"
"01-5534","SWB","mks"
"01-5537","SWB","mks"
"01-5539","SWB","mks"
"01-5542","SWB","mks"
"01-5574","BAFA","mv"
"01-5575","BAFA","mv"
"01-5577","BAFA","mv"
"01WB006","BAFA","x"
"01WB007","BAFA","x"
"01WB021","BAFA","d3"
"02-0603","BAFA","d2"
"02-0604","BAFA","d2"
"02-0605","BAFA","d2"
"02-0607","BAFA","d"
"02-0608","BAFA","d"
"02-0611","BAFA","dc"
"02-0613","BAFA","d2"
"02-0614","BAFA","d2"
"02-0615","BAFA","m2"
"02-0616","BAFA","m2"
"02-0619","BAFA","d"
"02-0621","BAFA","v"
"02-0622","BAFA","v"
"02-0623","BAFA","v"
"02-0627","BAFA","v"
"02-0628","BAFA","v"
"02-0629","BAFA","v"
"02-0634","BAFA","v"
"02-0638","BAFA","xk1"
"02-0643","BAFA","xk1"
"02-0644","BAFA","xk1"
"02-0645","BAFA","xk1"
"02-0646","BAFA","xk1"
"02-0650","BAFA","d"
"02-0651","BAFA","d"
"02-0652","BAFA","d"
"02-0658","BAFA","xk1"
"02-0660","CMA","s"
"02-0661","CMA","s"
"02-0662","CMA","s"
"02-0664","BAFA","d"
"02-0681","BAFA","dc"
"02-0685","BAFA","dc"
"02-0686","BAFA","dc"
"02-0688","BAFA","dc"
"02-0689","BAFA","dc"
"02-0690","BAFA","dc"
"02-0692","BAFA","dc"
"02-0693","BAFA","dc"
"02-0697","BAFA","v"
"02-0698","BAFA","v"
"02-0721","IMA","un"
"02-0726","IMA","wc"
"02-0728","IMA","wc"
"02-0730","IMA","wc"
"02-0756","CMA","m"
"02-0758","CMA","m"
"02-0759","BAFA","lee"
"02-0767","BAFA","dm"
"02-0778","BAFA","d3"
"02-0782","BAFA","x"
"02-0784","BAFA","x"
"02-0785","BAFA","x"
"02-0788","BAFA","m1"
"02-0790","BAFA","m1"
"02-0791","BAFA","m1"
"02-0792","BAFA","d2"
"021004","SWB","un"
"02-1015","BAFA","vc"
"02-1016","BAFA","vk"
"02-1026","BAFA","vk"
"03D024","SWB","mk"
"03D029","SWB","mk"
"03H001","SWB","mk"
"03H002","SWB","mk"
"03IR001","SWB","mks"
"03IR004","SWB","mks"
"03IR007","SWB","mks"
"03IR008","SWB","mks"
"03IR009","SWB","mks"
"03IR010","SWB","mk"
"03IR018","SWB","mks"
"03IR020","SWB","mks"
"03IR021","SWB","mk"
"03IR026","SWB","mk"
"03IR030","SWB","mk"
"03IR039","SWB","mk"
"03IR041","SWB","mk"
"03IR043","SWB","mk"
"03IR049","SWB","mk"
"03IR063","SWB","mks"
"03IR066","SWB","mks"
"03IR069","SWB","mks"
"03IR075","SWB","mks"
"03IR076","SWB","mk"
"03IR079","SWB","mk"
"03IR080","SWB","mk"
"03IR081","SWB","mk"
"03IR084","SWB","mk"
"03IR114","SWB","mk"
"03IR123","SWB","mk"
"03KTG04","BAFA","p"
"03KTG06","BAFA","p"
"03KTG07","SWB","mks"
"03KTG09","BAFA","p"
"03KTG13","BAFA","p"
"03KTG15","SWB","mks"
"03KTG16","SWB","mk"
"03KTG19","SWB","mks"
"03KTG20","SWB","mk"
"03KTG21","SWB","mks"
"03KTG22","SWB","mks"
"03KTG23","SWB","mk"
"03KTG26","SWB","mks"
"03KTG28","SWB","mks"
"03KTG29","SWB","mk"
"03KTG30","SWB","mk"
"03KTG31","SWB","mk"
"03KTG32","SWB","mks"
"03KTG33","SWB","mk"
"03KTG35","SWB","mk"
"03KTG36","SWB","mk"
"03PB001","SWB","mks"
"03PB002","SWB","mk"
"03Y001","BAFA","p"
"03Y002","SWB","mks"
"03Y003","SWB","mks"
"03Y004","SWB","mks"
"03Y005","SWB","mk"
