"Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at"
4.3,10.7,17.9,11.1,-1.3,2.5,9.4,4.7,7.09506437728713,6.63463335786169,6.17378610390194,7.1608459066643
-6,8.3,19.2,5.5,-13,-3.7,5,-2.6,4.98360662170834,4.62497281328427,5.24702407216049,5.13579843705026
-4.1,5.4,16.4,6,-10.2,-3.4,6.9,-1.3,5.79301360838414,5.54126354515843,5.30330490805908,5.55682806169954
2.7,8.4,15.6,9.1,-3.5,-0.1,7.1,2.5,7.16780918431644,6.57088296233958,6.24997524225948,7.08506429395255
-1.6,9.5,20.8,9.2,-7.8,-0.3,9.3,0.8,5.68017260901707,5.39362754635236,5.2257466737132,5.4553211153577
-1.6,9.5,20.8,9.2,-7.8,-0.3,9.3,0.8,5.68017260901707,5.39362754635236,5.2257466737132,5.4553211153577
-1.6,9.4,20.8,9.2,-7.8,-0.3,9.3,0.8,5.68017260901707,5.39362754635236,5.2257466737132,5.4553211153577
3.7,9.9,16.1,10.6,-1.4,2.2,9.4,4.5,6.79570577517351,6.4281052726846,6.03787091992214,6.93147180559945
3.4,10.3,17,10.1,-2.3,1.6,8.5,3.5,7.0604763659998,6.42486902390539,5.92692602597041,7.00850518208228
5.2,9.6,16.1,11.8,1.5,3.5,9.7,6.4,6.65157187358973,6.20859002609663,5.605802066296,6.66057514983969
3.4,8.4,16.2,9.9,-1,1.5,8.3,4.2,6.88141130364254,6.32256523992728,5.59842195899838,6.87419849545329
5.9,13,21.5,13.5,0.6,4.4,11.6,5.9,6.0913098820777,5.36597601502185,4.68213122712422,5.6970934865054
5,12.2,20.9,12.7,-0.2,3.4,10.8,5.1,6.27664348934164,5.51342874616498,4.75359019110636,5.92157841964382
5.2,9.6,16.1,11.7,1.4,3.4,9.6,6.4,6.65157187358973,6.20859002609663,5.61312810638807,6.66057514983969
4.4,9.2,16.7,11,0,2.3,9,5.1,7.00940893270864,6.58202513889283,5.8805329864007,7.03878354138854
2.4,9,18.4,10.4,-2.1,1.4,9,3.8,6.80793494369993,6.02586597382531,4.89034912822175,6.46458830368996
2.8,9.5,18.8,10.7,-1.8,1.7,9.2,4,6.7428806357919,5.96100533962327,4.86753445045558,6.39859493453521
3.7,8.5,16.2,10.5,-0.2,2,8.5,4.9,6.85224256905188,6.41673228251233,5.80211837537706,6.87212810133899
4.2,9,16.4,10.8,0.1,2.3,8.9,5.1,6.88346258641309,6.45047042214418,5.83773044716594,6.90475076996184
2.5,10.1,19.1,10.7,-2.7,1,8.6,3.2,7.01660968389422,6.25190388316589,5.08140436498446,6.70686233660275
2.3,9.7,18.6,10.4,-3.2,0.6,8.2,2.9,7.0475172213573,6.29156913955832,5.12396397940326,6.74993119378857
4.2,9.1,16.7,10.8,-0.2,2.1,8.9,4.9,7.02019070831193,6.59850902861452,5.91350300563827,7.05272104923232
6.2,13.1,21.5,13.6,0.5,4.2,11.5,5.8,6.06145691892802,5.30826769740121,4.67282883446191,5.70044357339069
2.8,10,19.1,11,-2,1.5,9.1,3.9,6.87109129461055,6.12905021006055,5.06259503302697,6.54534966033442
4.8,9.6,16.9,11.3,0.2,2.5,9.2,5.3,7.19142933003638,6.71052310945243,5.90536184805457,7.18235211188526
5,12.2,20.9,12.7,-0.2,3.4,10.8,5.1,6.27664348934164,5.51342874616498,4.75359019110636,5.92157841964382
4.6,9.4,16.9,11.1,0,2.3,9,5.1,7.20785987143248,6.68959926917897,5.8805329864007,7.1800698743028
4.5,9.8,17.5,11.2,-0.1,2.3,9.1,4.9,6.80572255341699,6.24997524225948,5.52545293913178,6.77308037565554
3.1,10.4,19.3,11.2,-1.8,1.8,9.3,4.1,6.87212810133899,6.12468339089421,5.00394630594546,6.5510803350434
2.2,8.8,17.8,10.1,-2.8,0.7,8.5,3.4,6.90274273715859,6.16541785423142,5.13579843705026,6.57786135772105
-4,9.8,20.8,7.6,-12.1,-2.4,6.9,-1.9,5.64190707093811,4.85981240436167,5.12396397940326,5.43372200355424
-4,9.9,21,7.7,-12,-2.3,7,-1.7,5.64897423816121,4.85981240436167,5.12989871492307,5.4380793089232
4.3,9.8,17.5,11.2,-0.2,2.3,9.1,4.9,6.74051935960622,6.19440539110467,5.48479693349065,6.72383244082121
2,8.3,17.5,9.8,-2.3,1,8.6,3.7,7.15148546390474,6.36302810354046,5.25749537202778,6.83410873881384
1.1,6.7,16.1,8.7,-3.6,-0.3,7.8,2.8,7.12849594568004,6.35610766069589,5.34710753071747,6.80682936039218
1.5,7.4,16.7,9.2,-3.1,0.3,8.1,3.2,7.12044437239249,6.33327962813969,5.28320372873799,6.79682371827486
-2,9.1,20.1,8.8,-8.1,-0.8,8.9,0.6,5.64190707093811,5.35185813347607,5.2040066870768,5.37527840768417
-1.9,9.2,20.3,9,-8,-0.7,9,0.7,5.63478960316925,5.34233425196481,5.19849703126583,5.36597601502185
-2,9.1,20.1,8.8,-8.1,-0.8,8.9,0.6,5.64190707093811,5.34710753071747,5.2040066870768,5.37527840768417
3.3,8.4,16.2,9.8,-1,1.4,8.3,4.2,6.86380339145295,6.30261897574491,5.52942908751142,6.82979373751242
3.9,9.3,17,10.7,-0.5,2,8.9,4.7,6.87729607149743,6.32793678372919,5.59842195899838,6.87523208727658
4.1,9.6,17.2,10.9,-0.3,2.2,9,4.8,6.85329909318608,6.30809844150953,5.5834963087817,6.85540879860993
-3.4,6.4,17.4,6.8,-9.6,-2.6,7.5,-0.7,5.73657229747919,5.50125821054473,5.27299955856375,5.50938833662798
-3.4,6.3,17.3,6.7,-9.7,-2.7,7.4,-0.8,5.73657229747919,5.50533153593236,5.27299955856375,5.50938833662798
-3.5,6.2,17.3,6.7,-9.7,-2.7,7.4,-0.8,5.73979291217923,5.50533153593236,5.27299955856375,5.50938833662798
4.1,9.4,17,10.8,-0.5,2,8.9,4.7,6.67076632084587,6.11146733950268,5.41164605185504,6.65157187358973
4.4,9.7,17.3,11.1,-0.3,2.2,9.1,4.9,6.61338421837956,6.05678401322862,5.37989735354046,6.59304453414244
2,8.2,17.3,9.7,-2.5,0.8,8.5,3.5,7.17930796950403,6.40025744530882,5.29330482472449,6.86797440897029
1.8,7.8,16.9,9.4,-2.8,0.5,8.3,3.4,7.2152399787301,6.43133108193348,5.30826769740121,6.90775527898214
-3.9,9.5,20.3,7.4,-11.4,-2.2,7.2,-1.5,5.73657229747919,4.99043258677874,5.16478597392351,5.54517744447956
-1.6,12,22.1,10.6,-10.4,-1.4,7.6,0.5,5.37989735354046,4.63472898822964,4.64439089914137,5.41164605185504
-3.5,8.8,18.7,7.3,-11.5,-2.5,6,-1.4,5.15329159449778,4.47733681447821,4.80402104473326,5.08140436498446
-6.4,7,17.4,4.4,-13.1,-4.5,4.3,-3.1,4.99043258677874,4.4188406077966,5.12989871492307,5.11799381241676
-3.6,8.3,18.3,7.8,-11.5,-3.8,5.2,-1.6,5.35658627467201,4.70953020131233,4.8283137373023,5.35185813347607
-3.6,8.3,18.4,7.8,-11.5,-3.8,5.2,-1.5,5.34710753071747,4.70048036579242,4.82028156560504,5.33753807970132
-4.2,5.2,16.5,5.9,-10.2,-3.4,6.9,-1.2,5.82008293035236,5.52146091786225,5.20948615284142,5.56068163101553
-5.1,5.1,16.7,5.6,-12.5,-4.4,5.2,-3.3,5.89164421182577,5.5683445037611,5.6021188208797,5.66642668811243
-1.1,10.7,22,10,-7,0.3,9.3,1.1,5.70044357339069,5.35658627467201,5.12989871492307,5.48063892334199
1.5,7.4,16.5,9.2,-3.2,0.2,8.1,3.1,7.2152399787301,6.43615036836943,5.32787616878958,6.90775527898214
3.2,8.4,16.2,9.8,-1,1.4,8.3,4.2,6.81673588059497,6.2363695902037,5.46806014113513,6.77878489768518
2,6.6,14.5,8.2,-2.1,0.3,7.3,3.3,6.98286275146894,6.37161184723186,5.59098698051086,6.89770494312864
1.7,6.5,14.6,8.1,-2.4,0.1,7.1,3.1,6.98007594056176,6.39024066706535,5.62401750618734,6.90274273715859
1.7,7.9,17.1,9.5,-2.8,0.6,8.4,3.4,7.12125245324454,6.33327962813969,5.25227342804663,6.80128303447162
2,8.8,18.6,10.5,-2.3,1.3,8.6,3.6,6.90073066404517,6.12686918411419,5.04342511691925,6.41999492814714
2.5,6.8,14.6,8.7,-2.1,0.3,7.3,3.3,7.61184239958042,7.08002649992259,6.15485809401642,7.48211892355212
2.3,9.4,19.1,10.8,-2,1.6,8.9,3.8,6.87523208727658,6.0913098820777,4.99721227376411,6.38012253689976
1.7,8.4,18.2,10.2,-2.5,1,8.5,3.4,6.93049476595163,6.16751649088834,5.09375020080676,6.4723462945009
2.4,7.2,15.3,8.7,-1.6,0.6,7.4,3.5,7.30182234213793,6.81563999007433,5.89164421182577,7.26262860097424
1.4,7.9,17.8,9.9,-2.8,0.7,8.2,3.2,6.95844839329766,6.20455776256869,5.12989871492307,6.49978704065585
-4.9,6.9,17.3,5,-12.6,-3.8,5.8,-3,6.19847871649231,5.52942908751142,5.50533153593236,6.01126717440416
3.1,7.6,15.3,9.3,-1.6,0.7,7.7,3.7,7.37650812632622,6.87523208727658,5.94017125272043,7.2848209125686
1.2,7.3,17.3,9.6,-3.1,0.4,8,3,6.98564181763921,6.24027584517077,5.15905529921453,6.52649485957079
2.8,7.1,15,8.9,-1.4,1,7.9,3.9,7.10332206252611,6.47697236288968,5.49306144334055,6.98749024700099
1,6.9,16.9,9.3,-3.4,0.1,7.8,2.9,6.98656645940643,6.24610676548156,5.19849703126583,6.55250788703459
-3.5,9.3,19.2,7.6,-11.9,-2.8,5.8,-1.7,4.95582705760126,4.33073334028633,4.92725368515721,5.00394630594546
2.5,6.9,14.8,8.6,-1.6,0.8,7.7,3.7,7.13089883029635,6.49828214947643,5.50125821054473,7.01211529430638
0.7,6.5,16.5,9,-3.6,-0.2,7.6,2.7,6.99484998583307,6.25766758788264,5.22035582507832,6.56244409369372
3.7,8.7,16.4,10.3,-0.7,1.6,8.4,4.4,7.11558212618445,6.62539236800796,5.68697535633982,7.06987412845857
2,8.8,18.6,10.5,-2.3,1.3,8.6,3.6,6.90073066404517,6.12686918411419,5.04342511691925,6.41999492814714
3.7,8.6,16.4,10.3,-0.7,1.6,8.4,4.4,7.11720550316434,6.62804137617953,5.69035945432406,7.07157336421153
1.7,8.3,18.2,10.2,-2.6,0.9,8.4,3.4,6.92951677076365,6.16541785423142,5.07517381523383,6.44888939414686
1.5,6.4,14.5,8,-2.5,0,7,3,6.99301512293296,6.40025744530882,5.63835466933375,6.91473089271856
1,7.2,17.2,9.4,-3.2,0.2,7.9,3,6.98378996525813,6.2363695902037,5.12989871492307,6.48768401848461
1.3,7.7,17.7,9.8,-2.9,0.6,8.1,3.2,6.95463886488099,6.19847871649231,5.0998664278242,6.45833828334479
0.3,6,16.3,8.7,-3.9,-0.4,7.3,2.5,7.03262426102801,6.29894924685594,5.18738580584075,6.52649485957079
-3.6,8.7,18.6,7.2,-11.5,-2.6,6,-1.5,5.19295685089021,4.49980967033027,4.80402104473326,5.10594547390058
-3.2,10.4,20.3,8.1,-10.7,-1.5,7.2,-0.3,5.04342511691925,4.64439089914137,5.2257466737132,5.26785815906333
0.7,6.6,16.7,9.1,-3.6,-0.1,7.6,2.7,7.00397413672268,6.26149168432104,5.15329159449778,6.49828214947643
-3.2,10.3,19.9,7.9,-10.3,-1.4,7.3,-0.2,5.0998664278242,4.59511985013459,5.11198778835654,5.30330490805908
-3,10.9,20.6,8.4,-10,-1,7.7,0.1,5.12989871492307,4.56434819146784,5.06890420222023,5.32300997913841
2.8,10.3,19.9,11.4,-1.5,2.1,9.3,4.2,6.81234509417748,6.00635315960173,4.89783979995091,6.289715570909
1.2,6.8,16.3,8.9,-3.4,-0.1,7.9,3,7.1608459066643,6.3578422665081,5.32300997913841,6.82328612235569
0.9,6.1,15.7,8.5,-3.9,-0.5,7.6,2.7,7.15383380157884,6.34738920965601,5.33753807970132,6.80793494369993
-3.8,8.4,18.4,7,-11.7,-2.8,5.8,-1.6,5.15329159449778,4.56434819146784,4.91265488573605,5.17614973257383
-2.1,9,18.3,7.3,-8.1,-1.3,7.2,0.4,6.08449941307517,5.12989871492307,5.15329159449778,6.12249280951439
-3.5,9.5,19.5,7.8,-12.1,-2.6,6.1,-1.5,4.93447393313069,4.38202663467388,4.89034912822175,4.95582705760126
0.5,5.5,14.7,7.8,-3.8,-0.7,7.4,2.6,7.44949800538285,6.65801104587075,5.45958551414416,7.15305163493748
0.9,6.1,15.3,8.3,-3.6,-0.4,7.6,2.8,7.44483327389219,6.65672652417839,5.45958551414416,7.14834574390007
-3.1,9.9,19.9,8.2,-11.7,-2.2,6.2,-1.3,4.77068462446567,4.31748811353631,4.89783979995091,4.90527477843843
1.2,6.6,15.7,8.6,-3.4,-0.1,7.8,3,7.44190672805162,6.65544035036765,5.4553211153577,7.14519613499717
3.5,9.5,16.4,9.8,-2.1,1.1,7.9,3.3,7.0825485693553,6.5510803350434,6.28785856016178,7.05185562295589
6,13,21.5,13.6,0.6,4.5,11.6,5.9,6.0913098820777,5.36597601502185,4.67282883446191,5.6937321388027
-3.6,7.6,17.7,6.9,-10.8,-2.9,5.7,-1.4,5.52146091786225,4.78749174278205,4.89783979995091,6.01859321449623
-3.9,8.6,18.3,6.2,-9.8,-1.4,6.9,0.2,5.87773578177964,5.11799381241676,4.9416424226093,5.94017125272043
2.4,9.8,19,10.5,-2.9,0.8,8.3,3,6.73221070646721,5.91889385427315,5.37527840768417,6.42971947803914
2.6,10.1,19.3,10.7,-2.7,1,8.4,3.1,6.65929391968364,5.85507192220243,5.33753807970132,6.3456363608286
-5.4,8.5,17.7,5.7,-13.4,-3.8,5.1,-1.9,5.58724865840025,4.91265488573605,4.85203026391962,5.65948221575962
1.5,8.5,17.7,9.6,-4,-0.4,7.4,2.1,6.94505106372583,6.16331480403464,5.40717177146012,6.65157187358973
-3.1,10.9,20.8,8.6,-10.6,-1.3,7.2,-0.3,4.969813299576,4.63472898822964,5.11799381241676,5.24174701505964
1.5,8.3,17.6,9.5,-4.1,-0.6,7.3,2.1,6.95272864462487,6.19236248947487,5.41610040220442,6.65672652417839
-2.8,8.7,18.3,6.8,-8.4,-0.2,8,1.5,6.00388706710654,5.59842195899838,5.36597601502185,6.57088296233958
-3.3,10.3,20.3,8.3,-10.8,-1.5,6.9,-0.5,4.99721227376411,4.58496747867057,5.05624580534831,5.21493575760899
2.5,9.9,19,10.5,-2.9,0.7,8.3,3,6.71538338633468,5.90536184805457,5.32787616878958,6.39692965521615
-3.6,9.2,19.1,7.4,-11.1,-2.3,6.3,-1.1,5.15329159449778,4.77912349311153,5.17048399503815,5.36597601502185
-3.7,8.8,18.8,7.2,-11.1,-2.4,6.2,-1.2,5.15905529921453,4.71849887129509,5.13579843705026,5.34710753071747
-3.4,8,17.5,6.6,-11.7,-3.2,5.5,-2,5.39362754635236,4.77068462446567,5.01727983681492,5.58724865840025
-5.3,5.2,15.4,3.9,-11.7,-3.9,5.8,-3,6.35437004079735,5.60947179518496,5.74620319054015,6.19031540585315
-2.4,7.7,18.8,7.9,-8.9,-1.6,8.4,0,5.66642668811243,5.48063892334199,5.22035582507832,5.44241771052179
-2.5,7.6,18.8,7.8,-8.9,-1.6,8.3,0,5.66642668811243,5.48063892334199,5.22035582507832,5.44673737166631
-2.6,7.5,18.6,7.7,-9,-1.7,8.3,-0.1,5.66988092298052,5.48479693349065,5.22035582507832,5.44673737166631
-5.7,4.8,15.1,3.7,-12.1,-4.3,5.5,-3.2,6.3919171133926,5.84932477994686,5.82008293035236,6.23048144757848
-4.9,6.5,17.2,5.1,-11.2,-3.1,6.5,-2.1,6.30261897574491,5.75257263882563,5.73009978297357,6.14418563412565
-6.3,4.2,14.3,2.9,-14.1,-5.5,4.4,-4.7,6.4377516497364,5.77144112313002,5.70044357339069,6.24027584517077
-5.4,6,16.4,4.3,-13.1,-4.3,5.4,-3.5,6.33682573114644,5.66642668811243,5.605802066296,6.14203740558736
-5.6,5.6,15.7,3.9,-14.7,-5.4,4.5,-4.8,6.14418563412565,5.52146091786225,5.4971682252932,5.96100533962327
-4.2,8.1,18.8,5.9,-12.6,-3.4,6.2,-2.7,5.97380961186926,5.35185813347607,5.33753807970132,5.79605775076537
5.2,13,21.9,13.2,-0.1,3.6,10.7,5.1,6.4393503711001,5.64544689764324,4.72738781871234,6.09582456243222
-3.9,7.1,17.3,5.9,-9.8,-2.7,6.9,-1.3,6.08221891037645,5.59098698051086,5.47646355193151,5.87211778947542
-3.9,7.1,17.4,5.9,-9.8,-2.7,7,-1.3,6.06610809010375,5.5834963087817,5.47227067367148,5.86078622346587
-3.9,7.1,17.4,5.9,-9.8,-2.7,7,-1.3,6.06610809010375,5.5834963087817,5.47227067367148,5.86078622346587
4.5,12.4,21.3,12.6,-0.7,3.1,10.3,4.7,6.59441345974978,5.79605775076537,4.79579054559674,6.25190388316589
2.6,10.8,19.8,11.1,-2.1,1.7,9.2,3.8,6.91572344863131,6.16120732169508,5.0998664278242,6.59578051396131
0.5,13.1,23.7,11.7,-6.1,1.1,9,1.9,5.6970934865054,4.91265488573605,4.7361984483945,5.57594910314632
4.1,13.5,22.7,13.2,-1.1,3.8,11.2,5.3,6.64118216974059,6.01126717440416,5.30330490805908,6.4281052726846
3.7,13.6,23,13.1,-1.2,4,11.4,5.4,6.49223983502047,5.89164421182577,5.18738580584075,6.32076829425058
4.9,14.5,22.9,14.1,-0.4,4.8,11.9,6.1,6.4831073514572,5.93753620508243,5.28826703069454,6.289715570909
3,15.2,25.7,14,-2.4,4.3,12.5,5.4,6.21060007702465,5.35658627467201,4.52178857704904,5.93489419561959
5.8,13.1,21.4,13.3,0.8,4.6,11.7,6.1,6.06378520868761,5.53733426701854,5.04342511691925,5.89164421182577
5.1,12.7,21.2,12.9,0.5,4.2,11.4,5.9,6.22257626807137,5.6937321388027,5.19295685089021,6.04263283368238
5.8,13.1,21.5,13.3,0.6,4.3,11.4,5.8,6.14418563412565,5.56068163101553,4.99043258677874,5.95583736946483
2.5,10.6,19.6,10.9,-2.3,1.5,9,3.6,6.95081476844258,6.20253551718792,5.12396397940326,6.63463335786169
-4.2,8,18.1,6.5,-12.3,-3.4,5.6,-2.1,5.30826769740121,4.62497281328427,5.06890420222023,5.35185813347607
-2.3,12,23.4,9.3,-7.8,0.1,8.8,1.1,5.78996017089725,5.09375020080676,5.2040066870768,5.64190707093811
-2.3,11.9,23.3,9.2,-7.9,0,8.8,1,5.80211837537706,5.10594547390058,5.21493575760899,5.65248918026865
-2.3,11.9,23.3,9.2,-7.9,0,8.8,1,5.80211837537706,5.10594547390058,5.21493575760899,5.65248918026865
-2.6,11.4,22.8,8.8,-8.2,-0.2,8.5,0.7,5.90808293816893,5.18178355029209,5.26785815906333,5.74620319054015
-2.7,11.1,22.5,8.6,-8.3,-0.4,8.4,0.6,5.92958914338989,5.20948615284142,5.28826703069454,5.76519110278484
2.7,10.1,19.2,10.7,-2.7,0.9,8.4,3.1,6.65929391968364,5.85793315448346,5.31320597904179,6.33682573114644
3,10.6,19.7,11.1,-2.4,1.3,8.8,3.4,6.59987049921284,5.79605775076537,5.29330482472449,6.27852142416584
-3.5,8.5,18.1,6.6,-9.9,-1.9,6.8,-0.5,5.40717177146012,4.85203026391962,5.19849703126583,5.52942908751142
2.1,9,18.2,10,-3.5,0.1,7.7,2.5,6.82871207164168,6.01859321449623,5.41164605185504,6.50428817353665
-4.3,7.7,17.8,6.2,-12.2,-3.6,5.5,-2.2,5.34233425196481,4.62497281328427,5.06890420222023,5.38449506278909
2.3,9.5,18.6,10.3,-3.2,0.4,8,2.7,6.77308037565554,5.96614673912369,5.38449506278909,6.45204895443723
-3.7,8.2,18.4,7.8,-11.6,-3.8,5.1,-1.6,5.30330490805908,4.65396035015752,4.81218435537242,5.30826769740121
-3.6,8.4,18.6,8,-11.6,-3.7,5.2,-1.6,5.26785815906333,4.61512051684126,4.77912349311153,5.26269018890489
-3.6,8.6,18.8,8.2,-11.7,-3.8,5.3,-1.5,5.18738580584075,4.57471097850338,4.77912349311153,5.28826703069454
-4.7,5.3,15.2,4.7,-11.8,-4.3,4.4,-2.7,5.62762111369064,4.95582705760126,5.19295685089021,5.66642668811243
-3.6,8.3,18.3,7.7,-11.4,-3.8,5.2,-1.6,5.30330490805908,4.67282883446191,4.84418708645859,5.31811999384422
-3.7,7.6,17.2,6.8,-11.8,-4.5,4.7,-2.2,5.61677109766657,4.93447393313069,4.98360662170834,5.65948221575962
-5.4,3.7,13.6,3.5,-11.6,-5,3.9,-3,5.88610403145016,5.14166355650266,5.12989871492307,5.76519110278484
-3,9.5,19.4,8.7,-11.7,-3.3,5.9,-1.3,5.32300997913841,4.68213122712422,4.82028156560504,5.44241771052179
-4.6,5.6,15.4,4.8,-11.8,-4.2,4.5,-2.6,5.76519110278484,5.06890420222023,5.21493575760899,5.79909265446053
-3.6,8.6,18.7,8.2,-11.7,-3.8,5.3,-1.6,5.19295685089021,4.57471097850338,4.78749174278205,5.28320372873799
-3.6,8.3,18.4,7.9,-11.4,-3.7,5.2,-1.6,5.30330490805908,4.65396035015752,4.80402104473326,5.33271879326537
-3.5,8.5,18.7,8.2,-11.5,-3.7,5.3,-1.5,5.2257466737132,4.58496747867057,4.77912349311153,5.28320372873799
3.1,10,17.3,10.4,-2.2,1.7,9.2,4.2,7.28550654852279,6.93342302573071,6.40025744530882,7.34471905414967
-1.1,10.2,18.2,8.4,-10.4,-2.2,5.5,-1.5,6.98564181763921,6.25766758788264,5.78382518232974,6.94985645500077
-0.6,9,16.6,8.4,-6.2,-0.5,6.8,1,7.09672137849476,6.43454651878745,6.06378520868761,7.02108396428914
3.5,10.5,17.6,10.5,-2.1,1.9,8.8,3.9,7.02642680869964,6.29341927884648,5.82008293035236,6.81124437860129
-0.6,9,16.5,8.4,-6.2,-0.6,6.7,1,7.10002716662926,6.4377516497364,6.06610809010375,7.02464903045364
3,11.3,18.7,10.6,-2.4,2.4,9.4,4,6.70563909486,6.00881318544259,5.54907608489522,6.70808408385307
-4.6,8.6,18.8,7.1,-12.3,-3,5.8,-1.9,5.15905529921453,4.54329478227,5.02388052084628,5.21493575760899
4.1,11.8,18.8,11.5,-0.8,3.5,10.1,5.1,6.76849321164863,6.06378520868761,5.44673737166631,6.65157187358973
-4,8.3,17.9,5.9,-9.9,-1.5,6.7,0,5.97126183979046,5.23110861685459,5.04985600724954,6.04737217904628
3.8,11.6,18.6,11.3,-1,3.3,9.9,4.9,6.78897174299217,6.09582456243222,5.4380793089232,6.65027904858742
-3.6,7.1,16.7,6,-11.7,-3.6,5,-2.3,5.48893772615669,4.81218435537242,5.06890420222023,5.58724865840025
3,11.1,18.3,10.6,-2.3,2.3,9.2,3.9,6.7945865808765,6.10924758276437,5.62401750618734,6.73815249459596
-3.5,10.3,20.4,8.5,-12.1,-2.2,6.3,-1.2,4.77912349311153,4.27666611901606,4.85981240436167,4.85203026391962
-4.6,7.4,17.8,6.6,-11.9,-3.1,6.1,-1.5,5.13579843705026,4.60517018598809,5.09375020080676,5.06890420222023
-4.1,9.3,19.8,8,-12.9,-2.9,6.6,-1.5,4.97673374242057,4.48863636973214,5.01727983681492,4.96284463025991
-4,7.6,17.5,6.4,-11.6,-3.1,5.5,-1.8,5.2040066870768,4.67282883446191,5.05624580534831,5.29330482472449
-3.3,8,17.5,6.7,-11.7,-3.2,5.5,-2,5.29330482472449,4.70048036579242,5.01063529409626,5.4971682252932
-3.7,8.6,18.2,6.8,-10.9,-2.2,6.2,-1,5.41610040220442,4.75359019110636,4.96284463025991,5.81413053182507
5.3,9.9,16.6,11.8,1,3.2,9.7,6,6.83947643822884,6.40522845803084,5.74300318780948,6.86171134048073
-0.5,12.2,23.1,10.4,-6.6,0.3,9.1,1.6,5.61312810638807,5.2040066870768,5.25749537202778,5.41164605185504
-0.5,12.1,23.1,10.4,-6.6,0.3,9.1,1.5,5.61677109766657,5.20948615284142,5.26269018890489,5.41610040220442
-0.5,12.1,23.1,10.4,-6.7,0.3,9.1,1.5,5.62040086571715,5.20948615284142,5.26269018890489,5.42053499927229
-2.1,9.4,20.8,9,-8.5,-0.8,8.6,0.2,5.57215403217776,5.25227342804663,5.03043792139244,5.31811999384422
-1.4,11.2,22.6,10.3,-8.7,-1.3,7.6,-0.3,5.44673737166631,5.11198778835654,4.99043258677874,5.22035582507832
4.9,9.4,16.1,11.5,1,3.1,9.5,5.9,6.67834211465433,6.25190388316589,5.67675380226828,6.7093043402583
5.2,9.8,16.5,11.7,0.9,3.1,9.6,5.9,6.83947643822884,6.40522845803084,5.74620319054015,6.86171134048073
-1.6,8.8,19.8,8.5,-8,-1.1,8.6,0.2,5.94017125272043,5.54126354515843,5.27811465923052,5.77455154554441
-1.5,9,20,8.6,-8,-1.1,8.6,0.3,5.90536184805457,5.51745289646471,5.25749537202778,5.73657229747919
-1.6,8.8,19.8,8.5,-8.1,-1.2,8.6,0.2,5.89989735358249,5.52146091786225,5.26269018890489,5.73009978297357
-3.1,8.2,18,7.6,-13.6,-5.1,4,-3.6,4.91998092582813,4.46590811865458,5.06890420222023,5.06890420222023
-3.3,8.1,17.9,7.5,-13.6,-5,4.1,-3.6,4.92725368515721,4.45434729625351,5.03695260241363,5.08140436498446
-3.5,8.7,19.7,6.8,-9.3,-1.6,7.4,-0.6,6.15909538849193,5.4971682252932,5.48063892334199,5.97380961186926
-3.2,9.3,20.3,7.3,-9,-1.3,7.7,-0.2,6.09807428216624,5.44241771052179,5.43372200355424,5.91350300563827
-1.8,9.1,20.2,8.8,-8.1,-0.7,8.9,0.6,5.68697535633982,5.39816270151775,5.2257466737132,5.45958551414416
-3.4,8.4,18.6,8.1,-13.1,-4.6,4.6,-2.8,5.01063529409626,4.48863636973214,4.969813299576,5.14749447681345
-3.1,8.6,18.8,8.2,-13.2,-4.5,4.7,-2.8,4.99721227376411,4.46590811865458,4.98360662170834,5.11799381241676
-3.3,8.5,18.7,8.1,-13.1,-4.5,4.9,-2.6,5.02388052084628,4.47733681447821,4.99043258677874,5.18178355029209
-13.1,8.2,21.2,4.1,-22,-4.8,8.5,-5.3,4.29045944114839,4.54329478227,5.3890717298165,4.66343909411207
-13.3,8.2,21.3,4.1,-22.1,-4.8,8.6,-5.3,4.30406509320417,4.54329478227,5.38449506278909,4.66343909411207
-14.1,8.4,21.8,4.2,-22.3,-4.6,9,-5.1,4.30406509320417,4.53259949315326,5.35185813347607,4.63472898822964
-13.5,8.3,21.4,4.1,-22.1,-4.6,8.8,-5.2,4.26267987704132,4.53259949315326,5.37527840768417,4.65396035015752
-13.9,8.4,21.7,4.2,-22.3,-4.6,9,-5.2,4.29045944114839,4.53259949315326,5.35658627467201,4.63472898822964
-13.9,8.4,21.7,4.2,-22.3,-4.6,9,-5.2,4.29045944114839,4.53259949315326,5.35658627467201,4.63472898822964
-14.4,8.5,22,4.2,-22.5,-4.6,9.2,-5.1,4.31748811353631,4.54329478227,5.33271879326537,4.62497281328427
-2.6,11.2,22.5,8.7,-8.2,-0.3,8.5,0.7,5.8636311755981,5.17048399503815,5.26269018890489,5.70711026474888
-4.2,7.6,17.7,6.3,-11.7,-3.2,5.6,-1.9,5.23110861685459,4.64439089914137,4.99043258677874,5.25227342804663
-3.9,8.4,18.4,6.9,-12,-3.4,5.4,-1.9,5.29831736654804,4.87519732320115,5.25227342804663,5.4510384535657
-9.9,6.2,18.6,3.6,-20.4,-6.7,5.3,-5.9,4.69134788222914,4.56434819146784,5.36129216570943,4.78749174278205
0,12.8,24,11.2,-5.3,1.4,10.1,2.5,5.65248918026865,5.20948615284142,5.25227342804663,5.39816270151775
