"","bgc","ss_nospace","suitability","spp","newsuit","mod","outrange","PlotNumber","Species","TotalA","TotalB","NutrientRegime_clean","MoistureRegime_clean","Elevation","SlopeGradient","Aspect","MesoSlopePosition","Latitude","Longitude","SuccessionalStatus","StructuralStage","SiteUnit","newsuit_ord","TotalAB"
"3274","CWHmm1","CWHmm1/110",NA,"Bg",3,"inputed",NA,"KO 014","ABIEGRA",0,0.200000002980232,"D",5,351,9,170,NA,49.84202575,-125.87356567,NA,NA,"CWH mm 1 /110","3",0.200000002980232
"3275","CWHmm1","CWHmm1/110",NA,"Bg",3,"inputed",NA,"KO 014","ABIEGRA",0,0.200000002980232,"D",5,351,9,170,NA,49.84202575,-125.87356567,NA,NA,"CWH mm 1 /110","3",0.200000002980232
"3276","CWHmm1","CWHmm1/110",NA,"Bg",3,"inputed",NA,"KO 013","ABIEGRA",0,0.200000002980232,"B",4,351,9,170,NA,49.84054565,-125.89899444,NA,NA,"CWH mm 1 /110","3",0.200000002980232
"3277","CWHmm1","CWHmm1/110",NA,"Bg",3,"inputed",NA,"KO 013","ABIEGRA",0,0.200000002980232,"B",4,351,9,170,NA,49.84054565,-125.89899444,NA,NA,"CWH mm 1 /110","3",0.200000002980232
"3278","CWHmm1","CWHmm1/104",NA,"Tw",4,"inputed",NA,"KO 009","TAXUBRE",0,0.699999988079071,"C",2,436,47,180,NA,49.8486061,-125.90676116,NA,NA,"CWH mm 1 /104","4",0.699999988079071
"3279","CWHmm1","CWHmm1/104",NA,"Tw",4,"inputed",NA,"KO 009","TAXUBRE",0,0.699999988079071,"C",2,436,47,180,NA,49.8486061,-125.90676116,NA,NA,"CWH mm 1 /104","4",0.699999988079071
"3280","CWHmm1","CWHmm1/110",NA,"Bg",3,"inputed",NA,"KO 004","ABIEGRA",3,0,"D",6,320,5,340,NA,49.8393402,-125.85367584,NA,NA,"CWH mm 1 /110","3",3
"3281","CWHmm1","CWHmm1/110",NA,"Bg",3,"inputed",NA,"KO 004","ABIEGRA",3,0,"D",6,320,5,340,NA,49.8393402,-125.85367584,NA,NA,"CWH mm 1 /110","3",3
"3284","ICHmw2","ICHmw2/110",NA,"Tw",3,"inputed",NA,"KN03043","TAXUBRE",0,12,"C",5,930,7,43,"LW",50.0017335258768,-117.056987772346,"MEC","5",NA,"3",12
"3285","ICHmw2","ICHmw2/110",NA,"Tw",3,"inputed",NA,"KN03042","TAXUBRE",0,12,"C",5,930,7,43,"LW",50.0017335258768,-117.056987772346,"MEC","5",NA,"3",12
"3287","ICHdw1","ICHdw1/101",NA,"Ac",3,"inputed",NA,"KN03041","POPUTRI",0,1,"B",4,940,12,73,"MD",49.7942734158735,-116.927638954025,"YS","3b",NA,"3",1
"3288","ICHmw2","ICHmw2/101",NA,"Pl",3,"inputed",NA,"KN03040","PINUCON",0,10,"B",4,1170,10,63,"MD",49.7869238313141,-116.941486442887,"YS","3b",NA,"3",10
"3289","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"KN03040","TAXUBRE",0,1,"B",4,1170,10,63,"MD",49.7869238313141,-116.941486442887,"YS","3b",NA,"3",1
"3292","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"KN03020","TAXUBRE",0,2,"B",4,1170,20,13,"MD",50.1522034339431,-117.675487367448,NA,"5",NA,"3",2
"3293","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"KN03019","TAXUBRE",0,2,"B",4,1170,20,13,"MD",50.1522034339431,-117.675487367448,NA,"5",NA,"3",2
"3301","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"KN02982","TAXUBRE",0,1,"B",4,960,5,192,"MD",50.2338272798522,-117.595734784415,NA,"4",NA,"3",1
"3302","ICHmw2","ICHmw2/101",NA,"Pl",3,"inputed",NA,"KN02982","PINUCON",5,0,"B",4,960,5,192,"MD",50.2338272798522,-117.595734784415,NA,"4",NA,"3",5
"3303","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"KN02981","TAXUBRE",0,1,"B",4,1000,5,140,"TO",50.2432282235456,-117.663351603134,NA,"4",NA,"3",1
"3304","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"KN02980","TAXUBRE",0,1,"C",4,1310,7,190,"MD",50.0385401564669,-117.104315388397,NA,"5",NA,"3",1
"3305","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"KN02979","TAXUBRE",0,1,"C",4,1310,7,190,"MD",50.0385401564669,-117.104315388397,NA,"5",NA,"3",1
"3307","ICHmw2","ICHmw2/103",NA,"Sx",4,"inputed",NA,"KN02977","PICEENE",0,0.5,"C",2,1390,60,222,"MD",50.0229338529529,-117.070805380446,NA,"5",NA,"4",0.5
"3309","ESSFwm4","ESSFwm4/110",NA,"At",3,"inputed",NA,"KN02967","POPUTRE",0,0.100000001490116,"D",5,1580,9,160,"LW",49.344845222024,-116.123724289769,"YEC","5",NA,"3",0.100000001490116
"3310","ESSFwm4","ESSFwm4/101",NA,"Pw",3,"inputed",NA,"KN02962","PINUMON",2,0,"C",4,1605,34,45,"MD",49.178133243021,-115.910164096315,"YCC","4",NA,"3",2
"3311","ESSFwm4","ESSFwm4/101",NA,"Pw",3,"inputed",NA,"KN02961","PINUMON",2,0,"C",4,1605,34,45,"MD",49.178133243021,-115.910164096315,"YCC","4",NA,"3",2
"3312","ESSFwm4","ESSFwm4/110",NA,"At",3,"inputed",NA,"KN02959","POPUTRE",2,0,"D",5,1450,11,278,"LW",49.3410182254267,-116.09748463218,"MS","5",NA,"3",2
"3320","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"KN02920","TAXUBRE",0,0.300000011920929,"B",4,1135,34,359,"MD",50.0141676657306,-117.749438288998,"MS","6",NA,"3",0.300000011920929
"3322","ICHmw2","ICHmw2/110",NA,"Tw",3,"inputed",NA,"KN02918","TAXUBRE",0,7.5,"D",5,1145,15,99,"TO",50.0317150322777,-118.202837150958,"MS","5",NA,"3",7.5
"3323","ICHmw2","ICHmw2/110",NA,"Tw",3,"inputed",NA,"KN02911","TAXUBRE",0,2,"D",5,751,1,1,"TO",50.4113199373658,-117.985642850166,"YS","5",NA,"3",2
"3324","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"KN02910","TAXUBRE",0,2,"C",4,1058,23,125,"MD",50.4024603568916,-118.039466006008,"YS","5",NA,"3",2
"3327","ESSFwc4","ESSFwc4/103",NA,"Cw",4,"inputed",NA,"KN02906","THUJPLI",0,0.600000023841858,"C",3,1739,20,210,"CR",50.1867590471245,-117.736012677861,"MS","5",NA,"4",0.600000023841858
"3328","ICHmw2","ICHmw2/103",NA,"Sx",4,"inputed",NA,"KN02889","PICEENE",1,0,"B",2,1074,34,180,"CR",50.345497143157,-116.979747630727,"YS","4",NA,"4",1
"3331","ICHmw2","ICHmw2/110",NA,"Tw",3,"inputed",NA,"KN02884","TAXUBRE",0,3.5,"D",5,773,2,215,"TO",50.3198908865965,-116.875755738476,"YS","4",NA,"3",3.5
"3335","ICHmk4","ICHmk4/101",NA,"Tw",3,"inputed",NA,"KN02875","TAXUBRE",0,3,"C",4,1440,60,330,"MD",49.6199637500648,-115.086109638533,"YC","5",NA,"3",3
"3336","ICHmw4","ICHmw4/110",NA,"Ba",3,"inputed",NA,"KN02872","ABIEAMA",0,1,"C",5,1258,18,4,"LW",49.4501889891564,-117.291662642058,"YS","4",NA,"3",1
"3339","ICHmw5","ICHmw5/101",NA,"Pa",3,"inputed",NA,"KN02847","PINUALB",2,0,"C",4,1116,18,45,"MD",49.7533245452757,-118.221745262367,"YS","4",NA,"3",2
"3340","ICHmw5","ICHmw5/101",NA,"Pa",3,"inputed",NA,"KN02846","PINUALB",2,0,"C",4,1116,18,45,"MD",49.7533245452757,-118.221745262367,"YS","4",NA,"3",2
"3346","ESSFmh","ESSFmh/103",NA,"At",3,"inputed",NA,"KN02804","POPUTRE",2,0,"B",2,1554,32,224,"CR",49.34035698778,-118.029015331931,"YS","5",NA,"3",2
"3355","ICHmw5","ICHmw5/101",NA,"Pa",3,"inputed",NA,"KN02788","PINUALB",2,0,"C",4,1116,18,45,"MD",49.7533245452757,-118.221745262367,"YS","4",NA,"3",2
"3360","ESSFwh3","ESSFwh3/104",NA,"Pa",4,"inputed",NA,"KN02778","PINUALB",0,0.200000002980232,"C",3,1620,22,180,"MD",49.1412993724906,-117.456788493471,"MS","6",NA,"4",0.200000002980232
"3361","ESSFwh3","ESSFwh3/104",NA,"Pa",4,"inputed",NA,"KN02777","PINUALB",0,0.200000002980232,"C",3,1675,40,284,"MD",49.1117140481741,-117.428440040275,"YC","4",NA,"4",0.200000002980232
"3362","ICHmw4","ICHmw4/110",NA,"Ba",3,"inputed",NA,"KN02773","ABIEAMA",0,1,"C",5,1258,18,4,"LW",49.4501889891564,-117.291662642058,"YS","4",NA,"3",1
"3372","ESSFmh","ESSFmh/110",NA,"Lw",3,"inputed",NA,"KN02728","LARIOCC",3,0,"D",5,1337,18,280,"LW",49.2654265181745,-117.920145637827,"YEC","5",NA,"3",3
"3383","ICHdw1","ICHdw1/104",NA,"Tw",3,"inputed",NA,"KN02687","TAXUBRE",0,4,"C",3,715,20,330,"LW",49.4653306823127,-117.445826942747,"MEC","6",NA,"3",4
"3387","ESSFwm1","ESSFwm1/101",NA,"Fd",3,"inputed",NA,"KN02661","PSEUMEN",2,0,"C",4,1755,37,320,"MD",49.5241253186294,-114.905939898921,"MC","6",NA,"3",2
"3388","ESSFwm1","ESSFwm1/101",NA,"Fd",3,"inputed",NA,"KN02660","PSEUMEN",2,0,"C",4,1755,37,320,"MD",49.5241253186294,-114.905939898921,"MC","6",NA,"3",2
"3389","ICHmk4","ICHmk4/110",NA,"Pl",3,"inputed",NA,"KN02655","PINUCON",4,10,"D",5,1315,33,4,"LW",49.4976745013351,-114.935272240547,"YS","4",NA,"3",14
"3393","ICHmk4","ICHmk4/110",NA,"Tw",3,"inputed",NA,"KN02628","TAXUBRE",0,1,"C",5,1095,10,196,"TO",49.4948883491709,-115.130007570868,"MEC","6",NA,"3",1
"3397","IDFdm2","IDFdm2/104",NA,"Pw",3,"inputed",NA,"KN02607","PINUMON",13,1,"C",3,1160,22,154,"MD",50.0271936258029,-115.672833581281,"MEC","6",NA,"3",14
"3398","IDFdm2","IDFdm2/104",NA,"Pw",3,"inputed",NA,"KN02604","PINUMON",3,0,"C",3,1135,32,205,"MD",50.141400135754,-115.978406105572,"MEC","6",NA,"3",3
"3402","ICHmk4","ICHmk4/110",NA,"Pl",3,"inputed",NA,"KN02571","PINUCON",2,0,"D",5,1380,15,360,"LW",49.6096712912598,-115.245483479336,"MS","5",NA,"3",2
"3408","ESSFwh3","ESSFwh3/110",NA,"Tw",3,"inputed",NA,"KN02563","TAXUBRE",0,0.5,"D",5,1545,60,7,"LW",49.2923906695156,-117.0989363495,"MC","5",NA,"3",0.5
"3411","ESSFdk1","ESSFdk1/104",NA,"Hw",3,"inputed",NA,"KN02548","TSUGHET",0,1,"C",3,1700,27,55,"MD",49.8412828469521,-115.964772688488,"YS","4",NA,"3",1
"3415","ESSFwm1","ESSFwm1/104",NA,"Cw",3,"inputed",NA,"KN02498","THUJPLI",0,2,"C",3,1705,58,28,"UP",49.6977479072039,-114.943473701145,"YC","5",NA,"3",2
"3416","ESSFwm1","ESSFwm1/104",NA,"Cw",3,"inputed",NA,"KN02497","THUJPLI",0,2,"C",3,1705,58,28,"UP",49.6977479072039,-114.943473701145,"YC","5",NA,"3",2
"3418","ESSFdk1","ESSFdk1/110",NA,"At",3,"inputed",NA,"KN02486","POPUTRE",2,0,"D",5,1730,18,109,"LW",49.3174399954504,-114.702180018409,"YC","5",NA,"3",2
"3420","ESSFdk1","ESSFdk1/110",NA,"At",3,"inputed",NA,"KN02483","POPUTRE",0,1,"D",5,1670,15,65,"LW",49.2542388009943,-114.683140528534,"YC","3b",NA,"3",1
"3421","ESSFdk1","ESSFdk1/101",NA,"Hw",3,"inputed",NA,"KN02479","TSUGHET",0,1,"C",4,1805,37,28,"MD",49.3412230020322,-115.706261505616,"MC","6",NA,"3",1
"3423","ICHmk4","ICHmk4/110",NA,"Pl",3,"inputed",NA,"KN02471","PINUCON",3,0,"D",4,940,58,11,"LW",49.5672580076688,-115.328093515552,"YS","4",NA,"3",3
"3425","ICHdw1","ICHdw1/101",NA,"Ac",3,"inputed",NA,"KN02467","POPUTRI",5,0,"B",4,860,10,194,"TO",49.1464723186644,-117.178738449596,"YS","5",NA,"3",5
"3429","ESSFwm3","ESSFwm3/101",NA,"Hw",4,"inputed",NA,"KN02460","TSUGHET",0,0.5,"C",4,1866,33,300,"MD",49.4195729182005,-117.304552326098,"MCC","6",NA,"4",0.5
"3440","ESSFwh2","ESSFwh2/110",NA,"Fd",2,"inputed",NA,"KN02405","PSEUMEN",8,8,"D",5,1560,28,283,"LW",49.5443021848927,-116.361463234513,"YS","4",NA,"2",16
"3443","ICHdm","ICHdm/110",NA,"Tw",3,"inputed",NA,"KN02395","TAXUBRE",0,1,"C",5,1233,11,311,"LW",49.7782237487101,-116.394438500106,"MS","5",NA,"3",1
"3448","ESSFwh2","ESSFwh2/110",NA,"Pl",4,"inputed",NA,"KN02389","PINUCON",1,0,"D",5,1382,16,250,"LW",49.8846003489663,-116.463823597994,"YS","4",NA,"4",1
"3451","ESSFwh2","ESSFwh2/110",NA,"Pl",4,"inputed",NA,"KN02385","PINUCON",0.5,0,"D",5,1474,22,290,"LW",49.564638879185,-116.589570563783,"MS","5",NA,"4",0.5
"3452","ESSFwh2","ESSFwh2/104",NA,"At",4,"inputed",NA,"KN02382","POPUTRE",0.5,0,"C",3,1470,22,280,"MD",49.5656927553604,-116.58999043699,"MS","5",NA,"4",0.5
"3453","ESSFwh2","ESSFwh2/104",NA,"Tw",3,"inputed",NA,"KN02378","TAXUBRE",0,2,"C",3,1544,57,81,"MD",49.5471946961411,-116.473248843377,"YS","4",NA,"3",2
"3454","ESSFwh2","ESSFwh2/104",NA,"At",4,"inputed",NA,"KN02378","POPUTRE",0,0.100000001490116,"C",3,1544,57,81,"MD",49.5471946961411,-116.473248843377,"YS","4",NA,"4",0.100000001490116
"3455","ESSFwh2","ESSFwh2/104",NA,"Ac",3,"inputed",NA,"KN02378","POPUTRI",3,0.5,"C",3,1544,57,81,"MD",49.5471946961411,-116.473248843377,"YS","4",NA,"3",3.5
"3456","ESSFwh2","ESSFwh2/104",NA,"Ac",3,"inputed",NA,"KN02377","POPUTRI",0,0.900000035762787,"C",3,1540,47,181,"MD",49.5471212934158,-116.472931678792,"YS","4",NA,"3",0.900000035762787
"3457","ESSFwh2","ESSFwh2/104",NA,"Tw",3,"inputed",NA,"KN02377","TAXUBRE",0,0.5,"C",3,1540,47,181,"MD",49.5471212934158,-116.472931678792,"YS","4",NA,"3",0.5
"3460","CWHvm1","CWHvm1/Fl51",NA,"Yc",1,"inputed",NA,"KLEK11","CALLNOO",35,40,"B",7,200,10,300,"LW",53.30971908,-128.69389343,NA,NA,NA,"1",75
"3461","CWHvm3","CWHvm3/Fl51",NA,"Yc",1,"inputed",NA,"KLEK11","CALLNOO",35,40,"B",7,200,10,300,"LW",53.30971908,-128.69389343,NA,NA,NA,"1",75
"3464","CWHvm1","CWHvm1/Fl51",NA,"Pl",2,"inputed",NA,"KLEK11","PINUCON",27,5,"B",7,200,10,300,"LW",53.30971908,-128.69389343,NA,NA,NA,"2",32
"3465","CWHvm3","CWHvm3/Fl51",NA,"Pl",2,"inputed",NA,"KLEK11","PINUCON",27,5,"B",7,200,10,300,"LW",53.30971908,-128.69389343,NA,NA,NA,"2",32
"3466","CWHvm1","CWHvm1/Fl51",NA,"Hm",2,"inputed",NA,"KLEK11","TSUGMER",6,11,"B",7,200,10,300,"LW",53.30971908,-128.69389343,NA,NA,NA,"2",17
"3467","CWHvm3","CWHvm3/Fl51",NA,"Hm",2,"inputed",NA,"KLEK11","TSUGMER",6,11,"B",7,200,10,300,"LW",53.30971908,-128.69389343,NA,NA,NA,"2",17
"3468","CWHvm1","CWHvm1/Fl51",NA,"Hw",1,"inputed",NA,"KLEK11","TSUGHET",0,6,"B",7,200,10,300,"LW",53.30971908,-128.69389343,NA,NA,NA,"1",6
"3469","CWHvm3","CWHvm3/Fl51",NA,"Hw",1,"inputed",NA,"KLEK11","TSUGHET",0,6,"B",7,200,10,300,"LW",53.30971908,-128.69389343,NA,NA,NA,"1",6
"3470","CWHvm1","CWHvm1/101",NA,"Yc",2,"inputed",NA,"KLEK10","CALLNOO",27,20,"C",4,300,30,300,"MD",53.31138992,-128.68919372,NA,NA,NA,"2",47
"3471","CWHvm3","CWHvm3/101",NA,"Yc",2,"inputed",NA,"KLEK10","CALLNOO",27,20,"C",4,300,30,300,"MD",53.31138992,-128.68919372,NA,NA,NA,"2",47
"3472","CWHvm1","CWHvm1/101",NA,"Hm",2,"inputed",NA,"KLEK10","TSUGMER",18,8,"C",4,300,30,300,"MD",53.31138992,-128.68919372,NA,NA,NA,"2",26
"3473","CWHvm1","CWHvm1/111",NA,"Hm",2,"inputed",NA,"KLEK10","TSUGMER",18,8,"C",4,300,30,300,"MD",53.31138992,-128.68919372,NA,NA,NA,"2",26
"3474","CWHvm1","CWHvm1/111.2",NA,"Hm",2,"inputed",NA,"KLEK10","TSUGMER",18,8,"C",4,300,30,300,"MD",53.31138992,-128.68919372,NA,NA,NA,"2",26
"3475","CWHvm3","CWHvm3/101",NA,"Hm",2,"inputed",NA,"KLEK10","TSUGMER",18,8,"C",4,300,30,300,"MD",53.31138992,-128.68919372,NA,NA,NA,"2",26
"3476","CWHvm3","CWHvm3/111",NA,"Hm",2,"inputed",NA,"KLEK10","TSUGMER",18,8,"C",4,300,30,300,"MD",53.31138992,-128.68919372,NA,NA,NA,"2",26
"3477","CWHvm3","CWHvm3/111.2",NA,"Hm",2,"inputed",NA,"KLEK10","TSUGMER",18,8,"C",4,300,30,300,"MD",53.31138992,-128.68919372,NA,NA,NA,"2",26
"3490","ICHdw1","ICHdw1/104",NA,"Tw",3,"inputed",NA,"KL-45","TAXUBRE",0,2,"C",3,926,55,285,"MD",49.6069641501399,-116.770323991638,NA,"5","ICH dw 1 /104","3",2
"3495","ICHdw1","ICHdw1/111",NA,"Tw",3,"inputed",NA,"KL-15","TAXUBRE",0,0.400000005960464,"C",5,1005,18,160,"TO",49.7949458875988,-116.960567687057,NA,"5","ICH dw 1 /111","3",0.400000005960464
"3496","ICHmw2","ICHmw2/110",NA,"Tw",3,"inputed",NA,"KL-145","TAXUBRE",0,2,"C",4,652,5,340,"LV",50.3978350844465,-117.098643759469,NA,"6","ICH mw 2 /110","3",2
"3498","ESSFdv1","ESSFdv1/04",NA,"Ba",4,"inputed",NA,"KC 167","ABIEAMA",0,0.200000002980232,"C",3,1515,21,250,NA,50.15739059,-121.71890258,NA,NA,"ESSFmw2/103.1","4",0.200000002980232
"3501","ICHmw2","ICHmw2/103",NA,"Sx",4,"inputed",NA,"KAI85","PICEENE",2,0,"C",2,1438,45,180,"UP",49.7863035236381,-117.417480883938,NA,"6","ICH mw 2 /103","4",2
"3503","IDFdk1","IDFdk1/111",NA,"Fd",2,"inputed",NA,"K99-602","PSEUMEN",40,12,"C",5,1015,5,340,"TO",49.8876129035336,-120.566001144562,"MC","7","IDF dk 1 /111","2",52
"3507","IDFdk2","IDFdk2/101",NA,"Ac",4,"inputed",NA,"K99-558","POPUTRI",0,0.5,"C",4,1140,21,215,"MD",49.1394090941546,-120.63699877957,"MS","6","IDF dk 2 /101","4",0.5
"3510","ESSFmw1","ESSFmw1/103",NA,"Ba",3,"inputed",NA,"K99-540","ABIEAMA",1,0,"B",2,1625,50,135,"UP",49.3360117001559,-120.94799270433,"MC","7","ESSFmw 1 /103","3",1
"3511","ESSFdh1","ESSFdh1/101",NA,"Pw",3,"inputed",NA,"K99-508","PINUMON",3,0,"C",4,1090,17,100,"MD",49.5421085073377,-120.933994196626,"MCC","6","ESSFdh 1 /101","3",3
"3514","ESSFdh1","ESSFdh1/104",NA,"Hw",3,"inputed",NA,"K99-505","TSUGHET",0,0.5,"C",3,1125,14,120,"MD",49.5307073397618,-120.951999667952,"OS","5","ESSFdh 1 /104","3",0.5
"3515","ESSFdh1","ESSFdh1/104",NA,"Pw",3,"inputed",NA,"K99-505","PINUMON",2,1,"C",3,1125,14,120,"MD",49.5307073397618,-120.951999667952,"OS","5","ESSFdh 1 /104","3",3
"3517","MSxk2","MSxk2/104",NA,"Sx",3,"inputed",NA,"K99-494","PICEENE",3,2,"B",4,1505,12,35,"MD",49.968015017877,-120.867002807509,"YEC","6","MS  xk 2 /104","3",5
"3520","ESSFdc2","ESSFdc2/101",NA,"Ba",2,"inputed",NA,"K99-474","ABIEAMA",0,1,"B",4,1548,13,220,"MD",49.74290832263,-120.921992396063,"MS","6","ESSFdc 2 /101","2",1
"3524","ESSFdh1","ESSFdh1/101",NA,"Pw",3,"inputed",NA,"K99-440","PINUMON",2,0,"C",4,1365,20,358,"MD",49.379811969915,-120.835996655341,"MCC","7","ESSFdh 1 /101","3",2
"3529","IDFdk1","IDFdk1/111",NA,"Fd",2,"inputed",NA,"K99-383","PSEUMEN",8,7,"C",5,1286,4,160,"GU",49.8326096784316,-120.479993716809,"MEC","6","IDF dk 1 /111","2",15
"3532","ESSFdc2","ESSFdc2/101",NA,"Fd",3,"inputed",NA,"K99-367","PSEUMEN",5,0,"B",3,1500,22,302,"MD",49.7153105129139,-120.913001695329,"MCC","7","ESSFdc 2 /101","3",5
"3533","ESSFdc2","ESSFdc2/101",NA,"Ba",2,"inputed",NA,"K99-367","ABIEAMA",10,1,"B",3,1500,22,302,"MD",49.7153105129139,-120.913001695329,"MCC","7","ESSFdc 2 /101","2",11
"3541","ESSFdh1","ESSFdh1/104",NA,"Hw",3,"inputed",NA,"K99-328","TSUGHET",0,4,"B",4,1240,67,60,"MD",49.5002073313302,-120.915994331006,"MEC","6","ESSFdh 1 /104","3",4
"3545","IDFdk1","IDFdk1/111",NA,"Fd",2,"inputed",NA,"K99-145","PSEUMEN",7,11,"C",5,1380,7,153,"TO",49.4236163449151,-120.216994851723,"MEC","7","IDF dk 1 /111","2",18
"3553","MSdk","MSdk/103",NA,"Cw",3,"inputed",NA,"K801932","THUJPLI",3,13,"D",2,1500,60,330,"LW",50.8161087,-116.13249969,"MS",NA,NA,"3",16
"3556","MSdk","MSdk/103",NA,"Cw",3,"inputed",NA,"K801863","THUJPLI",0,0.5,"B",1,1260,45,344,"LW",50.5536113658748,-116.483600953521,"MS",NA,NA,"3",0.5
"3557","MSdw","MSdw/103",NA,"Hw",4,"inputed",NA,"K801863","TSUGHET",0,0.5,"B",1,1260,45,344,"LW",50.5536113658748,-116.483600953521,"MS",NA,NA,"4",0.5
"3558","MSdk","MSdk/103",NA,"Hw",4,"inputed",NA,"K801863","TSUGHET",0,0.5,"B",1,1260,45,344,"LW",50.5536113658748,-116.483600953521,"MS",NA,NA,"4",0.5
"3562","ESSFxc2","ESSFxc2/103",NA,"Fd",2,"inputed",NA,"K13-125","PSEUMEN",7,0,"B",3,1687,40,2,"UP",50.3872070102849,-121.137309690966,"MC","6","ESSFxc 2 /103a","2",7
"3563","ESSFdc2","ESSFdc2/101",NA,"Ba",2,"inputed",NA,"K13-122","ABIEAMA",11,11,"C",4,1590,22,288,"MD",49.7496606638577,-120.925827056449,"YC","6","ESSFdc 2 /101","2",22
"3564","ESSFdc2","ESSFdc2/101",NA,"Fd",3,"inputed",NA,"K13-121","PSEUMEN",4,0,"B",3,1600,25,68,"MD",49.8370647347457,-120.981643028079,"MC","6","ESSFdc 2 /101","3",4
"3569","IDFww","IDFww/101",NA,"Bg",3,"inputed",NA,"K13-019","ABIEGRA",0,5.5,"C",4,283,25,90,"MD",50.0602160743268,-121.556377659937,"MS","5",NA,"3",5.5
"3572","ICHmk2","ICHmk2/06",NA,"Fd",2,"inputed",NA,"K12-151","PSEUMEN",10,0,"D",6,1015,4,138,"CH",51.33177947,-120.24469757,"MC","6","ICH mk 2 /06","2",10
"3575","ICHwk1","ICHwk1/03",NA,"Tw",3,"inputed",NA,"K12-104","TAXUBRE",0,2,"C",2,837,27,233,"MD",52.484169,-119.25980377,"MEC","6",NA,"3",2
"3578","IDFdm1","IDFdm1/112",NA,"Cw",1,"inputed",NA,"K12-092","THUJPLI",85,15,"D",6,623,6,172,"LV",50.26221847,-119.08640289,"MC","6","IDF dm 1 /112","1",100
"3581","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"K12-073","TAXUBRE",0,7,"D",4,1220,35,90,"MD",50.2670361015096,-118.399098299514,"CC","7",NA,"3",7
"3583","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"K12-064","TAXUBRE",0,1,"C",4,550,15,280,"LW",50.8511489765721,-118.565530587832,"YC","5",NA,"3",1
"3585","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"K12-062","TAXUBRE",0,4,"C",4,666,35,290,"MD",50.7695442034246,-118.521903576091,"CC","7",NA,"3",4
"3595","ICHdw4","ICHdw4/103",NA,"Cw",2,"inputed",NA,"K12-038","THUJPLI",15,0,"C",2,805,70,250,"UP",50.6934180055658,-119.099849923525,"MS","5","ICH dw 4 /103","2",15
"3596","ICHdw4","ICHdw4/103",NA,"Cw",2,"inputed",NA,"K12-025","THUJPLI",7,6,"B",2,523,50,270,"UP",50.9096316850121,-119.036035586592,"MC","6","ICH dw 4 /103","2",13
"3597","CWHxs","CWHxs/101",NA,"Mb",3,"inputed",NA,"K12-003","ACERMAC",0,7,"C",4,239,40,90,"MD",49.9868525940595,-121.516124057644,NA,"5",NA,"3",7
"3603","ESSFmw1","ESSFmw1/111",NA,"Ba",3,"inputed",NA,"K11-073","ABIEAMA",0,0.5,"D",7,1576,8,270,"LW",50.0572976415911,-121.281433117392,"MC","7","ESSFmw 1 /111","3",0.5
"3607","ICHxm1","ICHxm1/103",NA,"Pl",3,"inputed",NA,"K02-750","PINUCON",2,0,"C",3,1016,5,230,"CR",50.4509857599577,-119.284053483416,"MEC","7","ICH xm 1 /103","3",2
"3608","ICHdw4","ICHdw4/104",NA,"Tw",3,"inputed",NA,"K02-682","TAXUBRE",0,0.5,"C",2,760,53,270,"MD",50.7206813951376,-118.645120365275,"MEC","6","ICH dw 4 /104","3",0.5
"3613","ICHwk1","ICHwk1/04",NA,"Tw",3,"inputed",NA,"K02-524","TAXUBRE",0,1,"C",4,754,70,324,"LW",51.5245502488858,-118.894047559178,"MC","7",NA,"3",1
"3616","ICHvk1","ICHvk1/04",NA,"Tw",3,"inputed",NA,"K02-339","TAXUBRE",0,1,"C",4,900,50,230,"LW",51.2397687359635,-118.634618266966,"MEC","7",NA,"3",1
"3620","ICHwk1","ICHwk1/04",NA,"Tw",3,"inputed",NA,"K02-079","TAXUBRE",0,0.5,"C",4,850,65,225,"LW",51.5242794823902,-118.894108401884,"MC","7",NA,"3",0.5
"3621","ICHwk1","ICHwk1/03",NA,"Tw",3,"inputed",NA,"K02-078","TAXUBRE",0,4,"B",3,848,37,260,"MD",51.5243693501151,-118.894112131695,"MEC","7",NA,"3",4
"3622","ICHvk1","ICHvk1/04",NA,"Tw",3,"inputed",NA,"K02-037","TAXUBRE",0,2,"C",3,1190,45,237,"MD",50.8041918564881,-118.295085005027,"EC","7",NA,"3",2
"3625","CWHxs","CWHxs/101",NA,"Mb",3,"inputed",NA,"K02-003","ACERMAC",0,2,"C",2,250,90,236,"MD",50.001945654994,-121.552444174615,"MCC","6",NA,"3",2
