"","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"6011","ESSFmww","ESSFmww/102","Pli",3,"Pl",3,"MR",FALSE
"6012","ESSFmww","ESSFmww/102","Se",2,"Sx",2,"MR",FALSE
"6013","ESSFmww","ESSFmww/102","Yc",3,"Yc",3,"MR",FALSE
"6014","ESSFmww","ESSFmww/103","Ba",3,"Ba",3,"MR",FALSE
"6015","ESSFmww","ESSFmww/103","Bl",2,"Bl",2,"MR",FALSE
"6016","ESSFmww","ESSFmww/103","Hm",3,"Hm",3,"MR",FALSE
"6017","ESSFmww","ESSFmww/103","Pli",3,"Pl",3,"MR",FALSE
"6018","ESSFmww","ESSFmww/103","Se",2,"Sx",2,"MR",FALSE
"6019","ESSFmww","ESSFmww/103","Yc",3,"Yc",3,"MR",FALSE
"6020","ESSFmww","ESSFmww/110","Bl",2,"Bl",2,"MR",FALSE
"6021","ESSFmww","ESSFmww/110","Se",2,"Sx",2,"MR",FALSE
"6022","ESSFun","ESSFun/h","Bl",2,"Bl",2,NA,FALSE
"6023","ESSFun","ESSFun/m","Bl",1,"Bl",1,NA,FALSE
"6024","ESSFun","ESSFun/x","Bl",1,"Bl",1,NA,FALSE
"6025","ESSFunp","ESSFunp/00","Bl",3,"Bl",3,NA,FALSE
"6026","ESSFvc","ESSFvc/01","Bl",1,"Bl",1,NA,FALSE
"6027","ESSFvc","ESSFvc/01","Hm",2,"Hm",2,NA,FALSE
"6028","ESSFvc","ESSFvc/01","Se",1,"Sx",1,NA,FALSE
"6029","ESSFvc","ESSFvc/02","Bl",2,"Bl",2,NA,FALSE
"6030","ESSFvc","ESSFvc/02","Hm",3,"Hm",3,NA,FALSE
"6031","ESSFvc","ESSFvc/02","Pli",4,"Pl",4,NA,FALSE
"6032","ESSFvc","ESSFvc/02","Se",2,"Sx",2,NA,FALSE
"6033","ESSFvc","ESSFvc/03","Bl",1,"Bl",1,NA,FALSE
"6034","ESSFvc","ESSFvc/03","Hm",2,"Hm",2,NA,FALSE
"6035","ESSFvc","ESSFvc/03","Se",1,"Sx",1,NA,FALSE
"6036","ESSFvc","ESSFvc/04","Bl",1,"Bl",1,NA,FALSE
"6037","ESSFvc","ESSFvc/04","Hm",2,"Hm",2,NA,FALSE
"6038","ESSFvc","ESSFvc/04","Se",1,"Sx",1,NA,FALSE
"6039","ESSFvc","ESSFvc/05","Bl",1,"Bl",1,NA,FALSE
"6040","ESSFvc","ESSFvc/05","Hm",2,"Hm",2,NA,FALSE
"6041","ESSFvc","ESSFvc/05","Se",1,"Sx",1,NA,FALSE
"6042","ESSFvc","ESSFvc/06","Bl",NA,"Bl",4,"VC",FALSE
"6043","ESSFvc","ESSFvc/06","Hm",NA,"Hm",4,"VC",FALSE
"6044","ESSFvc","ESSFvc/06","Se",NA,"Sx",4,"VC",FALSE
"6045","ESSFvcp","ESSFvcp/00","Bl",3,"Bl",3,NA,FALSE
"6046","ESSFvcw","ESSFvcw/01","Bl",2,"Bl",2,NA,FALSE
"6047","ESSFvcw","ESSFvcw/01","Hm",3,"Hm",3,NA,FALSE
"6048","ESSFvcw","ESSFvcw/01","Se",2,"Sx",2,NA,FALSE
"6049","ESSFvcw","ESSFvcw/02","Bl",3,"Bl",3,NA,FALSE
"6050","ESSFvcw","ESSFvcw/02","Hm",3,"Hm",3,NA,FALSE
"6051","ESSFvcw","ESSFvcw/02","Pli",5,"Pl",5,NA,FALSE
"6052","ESSFvcw","ESSFvcw/02","Se",3,"Sx",3,NA,FALSE
"6053","ESSFvcw","ESSFvcw/03","Bl",2,"Bl",2,NA,FALSE
"6054","ESSFvcw","ESSFvcw/03","Hm",3,"Hm",3,NA,FALSE
"6055","ESSFvcw","ESSFvcw/03","Se",2,"Sx",2,NA,FALSE
"6056","ESSFvcw","ESSFvcw/04","Bl",2,"Bl",2,NA,FALSE
"6057","ESSFvcw","ESSFvcw/04","Hm",3,"Hm",3,NA,FALSE
"6058","ESSFvcw","ESSFvcw/04","Se",2,"Sx",2,NA,FALSE
"6059","ESSFvcw","ESSFvcw/05","Bl",2,"Bl",2,NA,FALSE
"6060","ESSFvcw","ESSFvcw/05","Hm",3,"Hm",3,NA,FALSE
"6061","ESSFvcw","ESSFvcw/05","Se",2,"Sx",2,NA,FALSE
"6062","ESSFvcw","ESSFvcw/06","Bl",NA,"Bl",4,"VC",FALSE
"6063","ESSFvcw","ESSFvcw/06","Hm",NA,"Hm",4,"VC",FALSE
"6064","ESSFvcw","ESSFvcw/06","Se",NA,"Sx",4,"VC",FALSE
"6065","ESSFwc3","ESSFwc3/01","Bl",1,"Bl",1,"KI",FALSE
"6066","ESSFwc3","ESSFwc3/01","Pli",3,"Pl",3,"KI",FALSE
"6067","ESSFwc3","ESSFwc3/01","Pli",3,"Pl",3,"KI",FALSE
"6068","ESSFwc3","ESSFwc3/01","Se",1,"Sx",1,"KI",FALSE
"6069","ESSFwc3","ESSFwc3/02","Bl",3,"Bl",2,"KI",FALSE
"6070","ESSFwc3","ESSFwc3/02","Pli",3,"Pl",3,"KI",FALSE
"6071","ESSFwc3","ESSFwc3/02","Pli",3,"Pl",3,"KI",FALSE
"6072","ESSFwc3","ESSFwc3/02","Se",2,"Sx",2,"KI",FALSE
"6073","ESSFwc3","ESSFwc3/03","Bl",2,"Bl",1,"KI",FALSE
"6074","ESSFwc3","ESSFwc3/03","Se",1,"Sx",1,"KI",FALSE
"6075","ESSFwc3","ESSFwc3/101","Pli",NA,"Pl",3,"KI",FALSE
"6076","ESSFwc3","ESSFwc3/101","Bl",NA,"Bl",1,"KI",FALSE
"6077","ESSFwc3","ESSFwc3/101","Sx",NA,"Sx",1,"KI",FALSE
"6078","ESSFwc3","ESSFwc3/102","Bl",NA,"Bl",3,"KI",FALSE
"6079","ESSFwc3","ESSFwc3/102","Pli",NA,"Pl",3,"KI",FALSE
"6080","ESSFwc3","ESSFwc3/102","Sx",NA,"Sx",3,"KI",FALSE
"6081","ESSFwc3","ESSFwc3/103","Pli",NA,"Pl",3,"KI",FALSE
"6082","ESSFwc3","ESSFwc3/103","Bl",NA,"Bl",1,"KI",FALSE
"6083","ESSFwc3","ESSFwc3/103","Sx",NA,"Sx",1,"KI",FALSE
"6084","ESSFwc3","ESSFwc3/110","Bl",NA,"Bl",1,"KI",FALSE
"6085","ESSFwc3","ESSFwc3/110","Sx",NA,"Sx",1,"KI",FALSE
"6086","ESSFwc3","ESSFwc3/111","Bl",NA,"Bl",1,"KI",FALSE
"6087","ESSFwc3","ESSFwc3/111","Sx",NA,"Sx",1,"KI",FALSE
"6088","ESSFwc3","ESSFwc3/Ro","X",NA,"X",NA,NA,FALSE
"6089","ESSFwc4","ESSFwc4/101","Bl",1,"Bl",1,NA,FALSE
"6090","ESSFwc4","ESSFwc4/101","Hw",3,"Hw",3,NA,FALSE
"6091","ESSFwc4","ESSFwc4/101","Pli",3,"Pl",3,NA,FALSE
"6092","ESSFwc4","ESSFwc4/101","Se",1,"Sx",1,NA,FALSE
"6093","ESSFwc4","ESSFwc4/101","Yc",NA,"Yc",3,"WHM",FALSE
"6094","ESSFwc4","ESSFwc4/102","Bl",2,"Bl",2,NA,FALSE
"6095","ESSFwc4","ESSFwc4/102","La",3,"La",3,NA,FALSE
"6096","ESSFwc4","ESSFwc4/102","Pa",2,"Pa",2,NA,FALSE
"6097","ESSFwc4","ESSFwc4/102","Pli",2,"Pl",2,NA,FALSE
"6098","ESSFwc4","ESSFwc4/102","Se",2,"Sx",2,NA,FALSE
"6099","ESSFwc4","ESSFwc4/103","Bl",1,"Bl",1,NA,FALSE
"6100","ESSFwc4","ESSFwc4/103","La",3,"La",3,NA,FALSE
"6101","ESSFwc4","ESSFwc4/103","Pa",2,"Pa",2,NA,FALSE
"6102","ESSFwc4","ESSFwc4/103","Pli",2,"Pl",2,NA,FALSE
"6103","ESSFwc4","ESSFwc4/103","Se",1,"Sx",1,NA,FALSE
"6104","ESSFwc4","ESSFwc4/103a","Bl",2,"Bl",2,"WHM",FALSE
"6105","ESSFwc4","ESSFwc4/103a","La",3,"La",3,"WHM",FALSE
"6106","ESSFwc4","ESSFwc4/103a","Pa",2,"Pa",2,"WHM",FALSE
"6107","ESSFwc4","ESSFwc4/103a","Pli",2,"Pl",2,"WHM",FALSE
"6108","ESSFwc4","ESSFwc4/103a","Se",2,"Sx",2,"WHM",FALSE
"6109","ESSFwc4","ESSFwc4/103b","Bl",1,"Bl",1,"WHM",FALSE
"6110","ESSFwc4","ESSFwc4/103b","La",3,"La",3,"WHM",FALSE
"6111","ESSFwc4","ESSFwc4/103b","Pa",2,"Pa",2,"WHM",FALSE
"6112","ESSFwc4","ESSFwc4/103b","Pli",2,"Pl",2,"WHM",FALSE
"6113","ESSFwc4","ESSFwc4/103b","Se",1,"Sx",1,"WHM",FALSE
"6114","ESSFwc4","ESSFwc4/110","Bl",1,"Bl",1,NA,FALSE
"6115","ESSFwc4","ESSFwc4/110","Se",1,"Sx",1,NA,FALSE
"6116","ESSFwc4","ESSFwc4/111","Bl",1,"Bl",1,NA,FALSE
"6117","ESSFwc4","ESSFwc4/111","Se",1,"Sx",1,NA,FALSE
"6118","ESSFwc4","ESSFwc4/112","Bl",2,"Bl",2,"WHM",FALSE
"6119","ESSFwc4","ESSFwc4/112","Pli",3,"Pl",3,"WHM",FALSE
"6120","ESSFwc4","ESSFwc4/112","Se",1,"Sx",1,"WHM",FALSE
"6121","ESSFwc4","ESSFwc4/112a","Bl",2,"Bl",2,"WHM",FALSE
"6122","ESSFwc4","ESSFwc4/112a","Pli",3,"Pl",3,"WHM",FALSE
"6123","ESSFwc4","ESSFwc4/112a","Se",1,"Sx",1,"WHM",FALSE
"6124","ESSFwc4","ESSFwc4/112b","Bl",3,"Bl",3,"WHM",FALSE
"6125","ESSFwc4","ESSFwc4/112b","Pli",5,"Pl",5,"WHM",FALSE
"6126","ESSFwc4","ESSFwc4/112b","Se",2,"Sx",2,"WHM",FALSE
"6127","ESSFwc4","ESSFwc4/Ro","X",NA,"X",NA,NA,FALSE
"6128","ESSFwcp","ESSFwcp/00","Bl",3,"Bl",3,NA,FALSE
"6129","ESSFwcw","ESSFwcw/101","Bl",1,"Bl",1,NA,FALSE
"6130","ESSFwcw","ESSFwcw/101","Pa",3,"Pa",3,NA,FALSE
"6131","ESSFwcw","ESSFwcw/101","Se",2,"Sx",2,NA,FALSE
"6132","ESSFwcw","ESSFwcw/102","Bl",3,"Bl",3,NA,FALSE
"6133","ESSFwcw","ESSFwcw/102","La",3,"La",3,NA,FALSE
"6134","ESSFwcw","ESSFwcw/102","Pa",2,"Pa",2,NA,FALSE
"6135","ESSFwcw","ESSFwcw/102","Pli",3,"Pl",3,NA,FALSE
"6136","ESSFwcw","ESSFwcw/102","Se",3,"Sx",3,NA,FALSE
"6137","ESSFwcw","ESSFwcw/103","Bl",1,"Bl",1,NA,FALSE
"6138","ESSFwcw","ESSFwcw/103","La",3,"La",3,NA,FALSE
"6139","ESSFwcw","ESSFwcw/103","Pa",2,"Pa",2,NA,FALSE
"6140","ESSFwcw","ESSFwcw/103","Se",2,"Sx",2,NA,FALSE
"6141","ESSFwcw","ESSFwcw/104","Bl",1,"Bl",1,NA,FALSE
"6142","ESSFwcw","ESSFwcw/104","La",3,"La",3,NA,FALSE
"6143","ESSFwcw","ESSFwcw/104","Pa",3,"Pa",3,NA,FALSE
"6144","ESSFwcw","ESSFwcw/104","Se",2,"Sx",2,NA,FALSE
"6145","ESSFwcw","ESSFwcw/110","Bl",1,"Bl",1,NA,FALSE
"6146","ESSFwcw","ESSFwcw/110","Se",2,"Sx",2,NA,FALSE
"6147","ESSFwcw","ESSFwcw/Ro","X",NA,"X",NA,NA,FALSE
"6148","ESSFwh_MT","ESSFwh_MT/101","Bl",1,"Bl",1,NA,FALSE
"6149","ESSFwh_MT","ESSFwh_MT/101","Cw",3,"Cw",3,NA,FALSE
"6150","ESSFwh_MT","ESSFwh_MT/101","Fdi",3,"Fd",3,NA,FALSE
"6151","ESSFwh_MT","ESSFwh_MT/101","Hw",3,"Hw",3,NA,FALSE
"6152","ESSFwh_MT","ESSFwh_MT/101","Lw",2,"Lw",2,NA,FALSE
"6153","ESSFwh_MT","ESSFwh_MT/101","Pli",2,"Pl",2,NA,FALSE
"6154","ESSFwh_MT","ESSFwh_MT/101","Se",1,"Sx",1,NA,FALSE
"6155","ESSFwh_MT","ESSFwh_MT/102","Bl",2,"Bl",2,NA,FALSE
"6156","ESSFwh_MT","ESSFwh_MT/102","Fdi",1,"Fd",1,NA,FALSE
"6157","ESSFwh_MT","ESSFwh_MT/102","Lw",1,"Lw",1,NA,FALSE
"6158","ESSFwh_MT","ESSFwh_MT/102","Pli",2,"Pl",2,NA,FALSE
"6159","ESSFwh_MT","ESSFwh_MT/102","Se",3,"Sx",3,NA,FALSE
"6160","ESSFwh_MT","ESSFwh_MT/110","Bl",1,"Bl",1,NA,FALSE
"6161","ESSFwh_MT","ESSFwh_MT/110","Cw",2,"Cw",2,NA,FALSE
"6162","ESSFwh_MT","ESSFwh_MT/110","Hw",2,"Hw",2,NA,FALSE
"6163","ESSFwh_MT","ESSFwh_MT/110","Se",1,"Sx",1,NA,FALSE
"6164","ESSFwh_MT","ESSFwh_MT/111","Bl",1,"Bl",1,NA,FALSE
"6165","ESSFwh_MT","ESSFwh_MT/111","Cw",2,"Cw",2,NA,FALSE
"6166","ESSFwh_MT","ESSFwh_MT/111","Hw",2,"Hw",2,NA,FALSE
"6167","ESSFwh_MT","ESSFwh_MT/111","Se",1,"Sx",1,NA,FALSE
"6168","ESSFwh_MT","ESSFwh_MT/Ro","X",NA,"X",NA,NA,FALSE
"6169","ESSFwh1","ESSFwh1/101","Act",3,"Ac",3,NA,FALSE
"6170","ESSFwh1","ESSFwh1/101","At",3,"At",3,NA,FALSE
"6171","ESSFwh1","ESSFwh1/101","Bl",2,"Bl",2,NA,FALSE
"6172","ESSFwh1","ESSFwh1/101","Cw",2,"Cw",2,NA,FALSE
"6173","ESSFwh1","ESSFwh1/101","Fdi",3,"Fd",3,NA,FALSE
"6174","ESSFwh1","ESSFwh1/101","Hw",1,"Hw",1,NA,FALSE
"6175","ESSFwh1","ESSFwh1/101","Lw",3,"Lw",3,NA,FALSE
"6176","ESSFwh1","ESSFwh1/101","Pli",3,"Pl",3,NA,FALSE
"6177","ESSFwh1","ESSFwh1/101","Pw",4,"Pw",4,NA,FALSE
"6178","ESSFwh1","ESSFwh1/101","Se",1,"Sx",1,NA,FALSE
"6179","ESSFwh1","ESSFwh1/102","Bl",3,"Bl",3,NA,FALSE
"6180","ESSFwh1","ESSFwh1/102","Fdi",3,"Fd",3,NA,FALSE
"6181","ESSFwh1","ESSFwh1/102","Pa",3,"Pa",3,NA,FALSE
"6182","ESSFwh1","ESSFwh1/102","Pli",3,"Pl",3,NA,FALSE
"6183","ESSFwh1","ESSFwh1/102","Se",2,"Sx",2,NA,FALSE
"6184","ESSFwh1","ESSFwh1/103","Bl",2,"Bl",2,NA,FALSE
"6185","ESSFwh1","ESSFwh1/103","Cw",3,"Cw",3,NA,FALSE
"6186","ESSFwh1","ESSFwh1/103","Fdi",1,"Fd",1,NA,FALSE
"6187","ESSFwh1","ESSFwh1/103","Lw",2,"Lw",2,NA,FALSE
"6188","ESSFwh1","ESSFwh1/103","Pa",3,"Pa",3,NA,FALSE
"6189","ESSFwh1","ESSFwh1/103","Pli",2,"Pl",2,NA,FALSE
"6190","ESSFwh1","ESSFwh1/103","Pw",3,"Pw",3,NA,FALSE
"6191","ESSFwh1","ESSFwh1/103","Se",2,"Sx",2,NA,FALSE
"6192","ESSFwh1","ESSFwh1/104","Bl",2,"Bl",2,NA,FALSE
"6193","ESSFwh1","ESSFwh1/104","Cw",3,"Cw",3,NA,FALSE
"6194","ESSFwh1","ESSFwh1/104","Fdi",2,"Fd",2,NA,FALSE
"6195","ESSFwh1","ESSFwh1/104","Hw",1,"Hw",1,NA,FALSE
"6196","ESSFwh1","ESSFwh1/104","Lw",2,"Lw",2,NA,FALSE
"6197","ESSFwh1","ESSFwh1/104","Pa",3,"Pa",3,NA,FALSE
"6198","ESSFwh1","ESSFwh1/104","Pli",3,"Pl",3,NA,FALSE
"6199","ESSFwh1","ESSFwh1/104","Pw",3,"Pw",3,NA,FALSE
"6200","ESSFwh1","ESSFwh1/104","Se",2,"Sx",2,NA,FALSE
"6201","ESSFwh1","ESSFwh1/110","Act",2,"Ac",2,NA,FALSE
"6202","ESSFwh1","ESSFwh1/110","Bl",2,"Bl",2,NA,FALSE
"6203","ESSFwh1","ESSFwh1/110","Cw",3,"Cw",3,NA,FALSE
"6204","ESSFwh1","ESSFwh1/110","Hw",3,"Hw",3,NA,FALSE
"6205","ESSFwh1","ESSFwh1/110","Se",1,"Sx",1,NA,FALSE
"6206","ESSFwh1","ESSFwh1/111","Act",3,"Ac",3,"WHM",FALSE
"6207","ESSFwh1","ESSFwh1/111","Bl",2,"Bl",2,"WHM",FALSE
"6208","ESSFwh1","ESSFwh1/111","Hw",3,"Hw",3,"WHM",FALSE
"6209","ESSFwh1","ESSFwh1/111","Se",1,"Sx",1,"WHM",FALSE
"6210","ESSFwh1","ESSFwh1/111a","Act",3,"Ac",3,"WHM",FALSE
"6211","ESSFwh1","ESSFwh1/111a","Bl",2,"Bl",2,"WHM",FALSE
"6212","ESSFwh1","ESSFwh1/111a","Hw",3,"Hw",3,"WHM",FALSE
"6213","ESSFwh1","ESSFwh1/111a","Se",1,"Sx",1,"WHM",FALSE
"6214","ESSFwh1","ESSFwh1/111b","Act",5,"Ac",5,"WHM",FALSE
"6215","ESSFwh1","ESSFwh1/111b","Bl",3,"Bl",3,"WHM",FALSE
"6216","ESSFwh1","ESSFwh1/111b","Hw",3,"Hw",3,"WHM",FALSE
"6217","ESSFwh1","ESSFwh1/111b","Se",3,"Sx",3,"WHM",FALSE
"6218","ESSFwh1","ESSFwh1/Ro","X",NA,"X",NA,NA,FALSE
"6219","ESSFwh2","ESSFwh2/101","Act",3,"Ac",3,NA,FALSE
"6220","ESSFwh2","ESSFwh2/101","At",3,"At",3,NA,FALSE
"6221","ESSFwh2","ESSFwh2/101","Bl",2,"Bl",2,NA,FALSE
"6222","ESSFwh2","ESSFwh2/101","Cw",3,"Cw",3,NA,FALSE
"6223","ESSFwh2","ESSFwh2/101","Fdi",3,"Fd",3,NA,FALSE
"6224","ESSFwh2","ESSFwh2/101","Hw",2,"Hw",2,NA,FALSE
"6225","ESSFwh2","ESSFwh2/101","Lw",3,"Lw",3,NA,FALSE
"6226","ESSFwh2","ESSFwh2/101","Pli",3,"Pl",3,NA,FALSE
"6227","ESSFwh2","ESSFwh2/101","Pw",3,"Pw",3,NA,FALSE
"6228","ESSFwh2","ESSFwh2/101","Se",1,"Sx",1,NA,FALSE
"6229","ESSFwh2","ESSFwh2/102","Bl",2,"Bl",2,NA,FALSE
"6230","ESSFwh2","ESSFwh2/102","Fdi",3,"Fd",3,NA,FALSE
"6231","ESSFwh2","ESSFwh2/102","Hw",3,"Hw",3,NA,FALSE
"6232","ESSFwh2","ESSFwh2/102","Pa",3,"Pa",3,NA,FALSE
"6233","ESSFwh2","ESSFwh2/102","Pli",2,"Pl",2,NA,FALSE
"6234","ESSFwh2","ESSFwh2/102","Pw",5,"Pw",5,NA,FALSE
"6235","ESSFwh2","ESSFwh2/102","Se",3,"Sx",3,NA,FALSE
"6236","ESSFwh2","ESSFwh2/103","Bl",2,"Bl",2,NA,FALSE
"6237","ESSFwh2","ESSFwh2/103","Fdi",2,"Fd",2,NA,FALSE
"6238","ESSFwh2","ESSFwh2/103","Hw",3,"Hw",3,NA,FALSE
"6239","ESSFwh2","ESSFwh2/103","Lw",3,"Lw",3,NA,FALSE
"6240","ESSFwh2","ESSFwh2/103","Pa",3,"Pa",3,NA,FALSE
"6241","ESSFwh2","ESSFwh2/103","Pli",2,"Pl",2,NA,FALSE
"6242","ESSFwh2","ESSFwh2/103","Pw",3,"Pw",3,NA,FALSE
"6243","ESSFwh2","ESSFwh2/103","Se",1,"Sx",1,NA,FALSE
"6244","ESSFwh2","ESSFwh2/104","Bl",1,"Bl",1,NA,FALSE
"6245","ESSFwh2","ESSFwh2/104","Cw",3,"Cw",3,NA,FALSE
"6246","ESSFwh2","ESSFwh2/104","Fdi",3,"Fd",3,NA,FALSE
"6247","ESSFwh2","ESSFwh2/104","Hw",3,"Hw",3,NA,FALSE
"6248","ESSFwh2","ESSFwh2/104","Lw",3,"Lw",3,NA,FALSE
"6249","ESSFwh2","ESSFwh2/104","Pli",3,"Pl",3,NA,FALSE
"6250","ESSFwh2","ESSFwh2/104","Pw",3,"Pw",3,NA,FALSE
"6251","ESSFwh2","ESSFwh2/104","Se",1,"Sx",1,NA,FALSE
"6252","ESSFwh2","ESSFwh2/110","Act",2,"Ac",2,NA,FALSE
"6253","ESSFwh2","ESSFwh2/110","Bl",1,"Bl",1,NA,FALSE
"6254","ESSFwh2","ESSFwh2/110","Cw",3,"Cw",3,NA,FALSE
"6255","ESSFwh2","ESSFwh2/110","Hw",3,"Hw",3,NA,FALSE
"6256","ESSFwh2","ESSFwh2/110","Se",1,"Sx",1,NA,FALSE
"6257","ESSFwh2","ESSFwh2/111","Act",2,"Ac",2,NA,FALSE
"6258","ESSFwh2","ESSFwh2/111","Bl",1,"Bl",1,NA,FALSE
"6259","ESSFwh2","ESSFwh2/111","Cw",3,"Cw",3,NA,FALSE
"6260","ESSFwh2","ESSFwh2/111","Hw",3,"Hw",3,NA,FALSE
"6261","ESSFwh2","ESSFwh2/111","Se",1,"Sx",1,NA,FALSE
"6262","ESSFwh2","ESSFwh2/112","Bl",2,"Bl",2,"WHM",FALSE
"6263","ESSFwh2","ESSFwh2/112","Hw",3,"Hw",3,"WHM",FALSE
"6264","ESSFwh2","ESSFwh2/112","Se",1,"Sx",1,"WHM",FALSE
"6265","ESSFwh2","ESSFwh2/112a","Bl",2,"Bl",2,"WHM",FALSE
"6266","ESSFwh2","ESSFwh2/112a","Hw",3,"Hw",3,"WHM",FALSE
"6267","ESSFwh2","ESSFwh2/112a","Se",1,"Sx",1,"WHM",FALSE
"6268","ESSFwh2","ESSFwh2/112b","Bl",3,"Bl",3,"WHM",FALSE
"6269","ESSFwh2","ESSFwh2/112b","Hw",3,"Hw",3,"WHM",FALSE
"6270","ESSFwh2","ESSFwh2/112b","Se",3,"Sx",3,"WHM",FALSE
"6271","ESSFwh2","ESSFwh2/Ro","X",NA,"X",NA,NA,FALSE
"6272","ESSFwh3","ESSFwh3/101","Act",3,"Ac",3,NA,FALSE
"6273","ESSFwh3","ESSFwh3/101","At",3,"At",3,NA,FALSE
"6274","ESSFwh3","ESSFwh3/101","Bl",2,"Bl",2,NA,FALSE
"6275","ESSFwh3","ESSFwh3/101","Cw",3,"Cw",3,NA,FALSE
"6276","ESSFwh3","ESSFwh3/101","Fdi",3,"Fd",3,NA,FALSE
"6277","ESSFwh3","ESSFwh3/101","Hw",2,"Hw",2,NA,FALSE
"6278","ESSFwh3","ESSFwh3/101","Lw",3,"Lw",3,NA,FALSE
"6279","ESSFwh3","ESSFwh3/101","Pli",3,"Pl",3,NA,FALSE
"6280","ESSFwh3","ESSFwh3/101","Pw",3,"Pw",3,NA,FALSE
"6281","ESSFwh3","ESSFwh3/101","Se",1,"Sx",1,NA,FALSE
"6282","ESSFwh3","ESSFwh3/102","Bl",2,"Bl",2,NA,FALSE
"6283","ESSFwh3","ESSFwh3/102","Fdi",3,"Fd",3,NA,FALSE
"6284","ESSFwh3","ESSFwh3/102","Lw",3,"Lw",3,NA,FALSE
"6285","ESSFwh3","ESSFwh3/102","Pa",3,"Pa",3,NA,FALSE
"6286","ESSFwh3","ESSFwh3/102","Pli",2,"Pl",2,NA,FALSE
"6287","ESSFwh3","ESSFwh3/102","Se",3,"Sx",3,NA,FALSE
"6288","ESSFwh3","ESSFwh3/103","Bl",2,"Bl",2,NA,FALSE
"6289","ESSFwh3","ESSFwh3/103","Fdi",2,"Fd",2,NA,FALSE
"6290","ESSFwh3","ESSFwh3/103","Hw",3,"Hw",3,NA,FALSE
"6291","ESSFwh3","ESSFwh3/103","Lw",2,"Lw",2,NA,FALSE
"6292","ESSFwh3","ESSFwh3/103","Pa",3,"Pa",3,NA,FALSE
"6293","ESSFwh3","ESSFwh3/103","Pli",1,"Pl",1,NA,FALSE
"6294","ESSFwh3","ESSFwh3/103","Pw",3,"Pw",3,NA,FALSE
"6295","ESSFwh3","ESSFwh3/103","Se",2,"Sx",2,NA,FALSE
"6296","ESSFwh3","ESSFwh3/104","Bl",1,"Bl",1,NA,FALSE
"6297","ESSFwh3","ESSFwh3/104","Cw",3,"Cw",3,NA,FALSE
"6298","ESSFwh3","ESSFwh3/104","Fdi",3,"Fd",3,NA,FALSE
"6299","ESSFwh3","ESSFwh3/104","Hw",3,"Hw",3,NA,FALSE
"6300","ESSFwh3","ESSFwh3/104","Lw",3,"Lw",3,NA,FALSE
"6301","ESSFwh3","ESSFwh3/104","Pli",3,"Pl",3,NA,FALSE
"6302","ESSFwh3","ESSFwh3/104","Pw",3,"Pw",3,NA,FALSE
"6303","ESSFwh3","ESSFwh3/104","Se",2,"Sx",2,NA,FALSE
"6304","ESSFwh3","ESSFwh3/110","Act",2,"Ac",2,NA,FALSE
"6305","ESSFwh3","ESSFwh3/110","Bl",2,"Bl",2,NA,FALSE
"6306","ESSFwh3","ESSFwh3/110","Cw",3,"Cw",3,NA,FALSE
"6307","ESSFwh3","ESSFwh3/110","Hw",2,"Hw",2,NA,FALSE
"6308","ESSFwh3","ESSFwh3/110","Pli",5,"Pl",5,NA,FALSE
"6309","ESSFwh3","ESSFwh3/110","Se",1,"Sx",1,NA,FALSE
"6310","ESSFwh3","ESSFwh3/111","Act",2,"Ac",2,NA,FALSE
"6311","ESSFwh3","ESSFwh3/111","Bl",2,"Bl",2,NA,FALSE
"6312","ESSFwh3","ESSFwh3/111","Cw",3,"Cw",3,NA,FALSE
"6313","ESSFwh3","ESSFwh3/111","Hw",1,"Hw",1,NA,FALSE
"6314","ESSFwh3","ESSFwh3/111","Se",1,"Sx",1,NA,FALSE
"6315","ESSFwh3","ESSFwh3/112","Act",3,"Ac",3,"WHM",FALSE
"6316","ESSFwh3","ESSFwh3/112","Bl",2,"Bl",2,"WHM",FALSE
"6317","ESSFwh3","ESSFwh3/112","Hw",3,"Hw",3,"WHM",FALSE
"6318","ESSFwh3","ESSFwh3/112","Se",1,"Sx",1,"WHM",FALSE
"6319","ESSFwh3","ESSFwh3/112a","Act",3,"Ac",3,"WHM",FALSE
"6320","ESSFwh3","ESSFwh3/112a","Bl",2,"Bl",2,"WHM",FALSE
"6321","ESSFwh3","ESSFwh3/112a","Hw",3,"Hw",3,"WHM",FALSE
"6322","ESSFwh3","ESSFwh3/112a","Se",1,"Sx",1,"WHM",FALSE
"6323","ESSFwh3","ESSFwh3/112b","Act",5,"Ac",5,"WHM",FALSE
"6324","ESSFwh3","ESSFwh3/112b","Bl",3,"Bl",3,"WHM",FALSE
"6325","ESSFwh3","ESSFwh3/112b","Hw",3,"Hw",3,"WHM",FALSE
"6326","ESSFwh3","ESSFwh3/112b","Se",2,"Sx",2,"WHM",FALSE
"6327","ESSFwh3","ESSFwh3/Ro","X",NA,"X",NA,NA,FALSE
"6328","ESSFwk1","ESSFwk1/01","Bl",1,"Bl",1,"KI",FALSE
"6329","ESSFwk1","ESSFwk1/01","Lw",3,"Lw",3,NA,TRUE
"6330","ESSFwk1","ESSFwk1/01","Pli",2,"Pl",2,"KI",FALSE
"6331","ESSFwk1","ESSFwk1/01","Se",1,"Sx",1,"KI",FALSE
"6332","ESSFwk1","ESSFwk1/02","Bl",3,"Bl",3,"KI",FALSE
